9,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,200,0,6,4,4,1,408,660,18.658,17.841,SUCCESS,-1
88,240,7,200,0,6,4,8,1,408,660,16.592,15.778,SUCCESS,-1
88,240,7,200,0,6,4,16,1,408,660,16.612,15.779,SUCCESS,-1
88,240,7,200,0,6,4,32,1,408,660,17.505,16.392,SUCCESS,-1
88,240,7,200,0,6,4,64,1,408,660,19.251,18.439,SUCCESS,-1
88,240,7,200,0,6,4,128,1,408,660,16.673,15.937,SUCCESS,-1
88,240,7,200,0,6,4,256,1,408,660,17.889,17.251,SUCCESS,-1
88,240,7,200,0,6,8,2,1,408,660,12.251,11.316,SUCCESS,-1
88,240,7,200,0,6,8,4,1,408,660,12.843,12.006,SUCCESS,-1
88,240,7,200,0,6,8,8,1,408,660,11.886,11.038,SUCCESS,-1
88,240,7,200,0,6,8,16,1,408,660,11.946,11.029,SUCCESS,-1
88,240,7,200,0,6,8,32,1,408,660,11.857,11.065,SUCCESS,-1
88,240,7,200,0,6,8,64,1,408,660,13.149,12.32,SUCCESS,-1
88,240,7,200,0,6,8,128,1,408,660,11.824,11.175,SUCCESS,-1
88,240,7,200,0,6,16,1,1,408,660,12.904,12.122,SUCCESS,-1
88,240,7,200,0,6,16,2,1,408,660,12.187,11.378,SUCCESS,-1
88,240,7,200,0,6,16,4,1,408,660,12.468,11.61,SUCCESS,-1
88,240,7,200,0,6,16,8,1,408,660,15.961,15.05,SUCCESS,-1
88,240,7,200,0,6,16,16,1,408,660,12.85,11.946,SUCCESS,-1
88,240,7,200,0,6,16,32,1,408,660,11.857,11.03,SUCCESS,-1
88,240,7,200,0,6,16,64,1,408,660,16.227,13.663,SUCCESS,-1
88,240,7,200,0,6,32,1,1,408,660,12.146,11.315,SUCCESS,-1
88,240,7,200,0,6,32,2,1,408,660,13.298,12.503,SUCCESS,-1
88,240,7,200,0,6,32,4,1,408,660,13.477,12.664,SUCCESS,-1
88,240,7,200,0,6,32,8,1,408,660,13.396,12.578,SUCCESS,-1
88,240,7,200,0,6,32,16,1,408,660,15.365,14.494,SUCCESS,-1
88,240,7,200,0,6,32,32,1,408,660,12.089,11.274,SUCCESS,-1
88,240,7,200,0,6,64,1,1,408,660,12.226,11.316,SUCCESS,-1
88,240,7,200,0,6,64,2,1,408,660,14.916,14.066,SUCCESS,-1
88,240,7,200,0,6,64,4,1,408,660,11.818,11.029,SUCCESS,-1
88,240,7,200,0,6,64,8,1,408,660,12.94,12.051,SUCCESS,-1
88,240,7,200,0,6,64,16,1,408,660,13.098,12.245,SUCCESS,-1
88,240,7,200,0,7,1,16,1,408,660,18.388,17.557,SUCCESS,-1
88,240,7,200,0,7,1,32,1,408,660,17.932,17,SUCCESS,-1
88,240,7,200,0,7,1,64,1,408,660,19.161,18.16,SUCCESS,-1
88,240,7,200,0,7,1,128,1,408,660,21.385,20.466,SUCCESS,-1
88,240,7,200,0,7,1,256,1,408,660,16.82,16.02,SUCCESS,-1
88,240,7,200,0,7,1,512,1,408,660,22.494,20.721,SUCCESS,-1
88,240,7,200,0,7,1,1024,1,408,660,18.731,18.054,SUCCESS,-1
88,240,7,200,0,7,2,8,1,408,660,16.975,16.171,SUCCESS,-1
88,240,7,200,0,7,2,16,1,408,660,18.156,17.207,SUCCESS,-1
88,240,7,200,0,7,2,32,1,408,660,18.164,17.24,SUCCESS,-1
88,240,7,200,0,7,2,64,1,408,660,18.528,17.666,SUCCESS,-1
88,240,7,200,0,7,2,128,1,408,660,22.379,21.486,SUCCESS,-1
88,240,7,200,0,7,2,256,1,408,660,19.038,18.192,SUCCESS,-1
88,240,7,200,0,7,2,512,1,408,660,21.088,20.466,SUCCESS,-1
88,240,7,200,0,7,4,4,1,408,660,18.021,17.136,SUCCESS,-1
88,240,7,200,0,7,4,8,1,408,660,20.217,19.285,SUCCESS,-1
88,240,7,200,0,7,4,16,1,408,660,18.022,17.026,SUCCESS,-1
88,240,7,200,0,7,4,32,1,408,660,16.917,16.095,SUCCESS,-1
88,240,7,200,0,7,4,64,1,408,660,17.284,16.469,SUCCESS,-1
88,240,7,200,0,7,4,128,1,408,660,20.428,19.502,SUCCESS,-1
88,240,7,200,0,7,4,256,1,408,660,17.252,16.438,SUCCESS,-1
88,240,7,200,0,7,8,2,1,408,660,13.682,13.012,SUCCESS,-1
88,240,7,200,0,7,8,4,1,408,660,12.694,11.876,SUCCESS,-1
88,240,7,200,0,7,8,8,1,408,660,13.595,12.74,SUCCESS,-1
88,240,7,200,0,7,8,16,1,408,660,12.463,11.639,SUCCESS,-1
88,240,7,200,0,7,8,32,1,408,660,12.348,11.62,SUCCESS,-1
88,240,7,200,0,7,8,64,1,408,660,12.543,11.75,SUCCESS,-1
88,240,7,200,0,7,8,128,1,408,660,12.835,12.088,SUCCESS,-1
88,240,7,200,0,7,16,1,1,408,660,12.368,11.653,SUCCESS,-1
88,240,7,200,0,7,16,2,1,408,660,13.923,13.193,SUCCESS,-1
88,240,7,200,0,7,16,4,1,408,660,12.352,11.614,SUCCESS,-1
88,240,7,200,0,7,16,8,1,408,660,13.615,12.823,SUCCESS,-1
88,240,7,200,0,7,16,16,1,408,660,12.705,11.807,SUCCESS,-1
88,240,7,200,0,7,16,32,1,408,660,12.559,11.789,SUCCESS,-1
88,240,7,200,0,7,16,64,1,408,660,12.811,12.038,SUCCESS,-1
88,240,7,200,0,7,32,1,1,408,660,13.32,12.571,SUCCESS,-1
88,240,7,200,0,7,32,2,1,408,660,13.512,12.714,SUCCESS,-1
88,240,7,200,0,7,32,4,1,408,660,13.468,12.52,SUCCESS,-1
88,240,7,200,0,7,32,8,1,408,660,14.916,14.083,SUCCESS,-1
88,240,7,200,0,7,32,16,1,408,660,12.475,11.668,SUCCESS,-1
88,240,7,200,0,7,32,32,1,408,660,13.983,13.202,SUCCESS,-1
88,240,7,200,0,7,64,1,1,408,660,13.855,13.167,SUCCESS,-1
