96,1,20,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,FACET_COUNT,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,1632,200,0,17,8,16,1,9321,40.134,30.582,SUCCESS,-1
88,240,7,1632,200,0,17,8,32,1,9321,39.061,29.28,SUCCESS,-1
88,240,7,1632,200,0,17,8,64,1,9321,39.474,30.042,SUCCESS,-1
88,240,7,1632,200,0,17,8,128,1,9321,43.783,34.103,SUCCESS,-1
88,240,7,1632,200,0,17,16,1,1,9321,98.1,88.373,SUCCESS,-1
88,240,7,1632,200,0,17,16,2,1,9321,60.544,50.777,SUCCESS,-1
88,240,7,1632,200,0,17,16,4,1,9321,65.977,56.182,SUCCESS,-1
88,240,7,1632,200,0,17,16,8,1,9321,79.823,70.026,SUCCESS,-1
88,240,7,1632,200,0,17,16,16,1,9321,59.725,50.207,SUCCESS,-1
88,240,7,1632,200,0,17,16,32,1,9321,53.968,44.188,SUCCESS,-1
88,240,7,1632,200,0,17,16,64,1,9321,60.017,50.157,SUCCESS,-1
88,240,7,1632,200,0,17,32,1,1,9321,131.582,121.593,SUCCESS,-1
88,240,7,1632,200,0,17,32,2,1,9321,151.189,141.538,SUCCESS,-1
88,240,7,1632,200,0,17,32,4,1,9321,158.441,148.338,SUCCESS,-1
88,240,7,1632,200,0,17,32,8,1,9321,119.882,108.267,SUCCESS,-1
88,240,7,1632,200,0,17,32,16,1,9321,91.037,81.438,SUCCESS,-1
88,240,7,1632,200,0,17,32,32,1,9321,80.888,71.23,SUCCESS,-1
88,240,7,1632,200,0,17,64,1,1,9321,162.435,152.537,SUCCESS,-1
88,240,7,1632,200,0,17,64,2,1,9321,169.965,160.489,SUCCESS,-1
88,240,7,1632,200,0,17,64,4,1,9321,158.683,148.806,SUCCESS,-1
88,240,7,1632,200,0,17,64,8,1,9321,119.044,104.372,SUCCESS,-1
88,240,7,1632,200,0,17,64,16,1,9321,79.32,69.36,SUCCESS,-1
88,240,7,1632,200,0,18,32,1,1,9321,32.94,23.274,SUCCESS,-2
88,240,7,1632,200,0,18,64,1,1,9321,27.907,18.262,SUCCESS,-2
88,240,7,1632,200,0,18,128,1,1,9321,28.398,18.59,SUCCESS,-2
88,240,7,1632,200,0,18,256,1,1,9321,30.168,20.492,SUCCESS,-2
88,240,7,1632,200,0,18,512,1,1,9321,37.732,28.149,SUCCESS,-2
88,240,7,1632,200,0,18,1024,1,1,9321,54.015,44.126,SUCCESS,-2
88,240,7,1632,200,0,19,32,1,1,9321,38.531,28.803,SUCCESS,-1
88,240,7,1632,200,0,19,64,1,1,9321,34.589,24.921,SUCCESS,-1
88,240,7,1632,200,0,19,128,1,1,9321,35.683,25.824,SUCCESS,-1
88,240,7,1632,200,0,19,256,1,1,9321,37.45,27.454,SUCCESS,-1
88,240,7,1632,200,0,19,512,1,1,9321,39.864,28.345,SUCCESS,-1
88,240,7,1632,200,0,19,1024,1,1,9321,64.631,51.436,SUCCESS,-1
88,240,7,1632,1000,0,0,1,16,1,46504,206.536,169.766,SUCCESS,-1
88,240,7,1632,1000,0,0,1,32,1,46504,125.407,88.816,SUCCESS,-1
88,240,7,1632,1000,0,0,1,64,1,46504,97.574,53.415,SUCCESS,-1
88,240,7,1632,1000,0,0,1,128,1,46504,79.886,44.452,SUCCESS,-1
88,240,7,1632,1000,0,0,1,256,1,46504,84.576,48.855,SUCCESS,-1
88,240,7,1632,1000,0,0,1,512,1,46504,95.946,52.442,SUCCESS,-1
88,240,7,1632,1000,0,0,1,1024,1,46504,96.338,59.812,SUCCESS,-1
88,240,7,1632,1000,0,0,2,8,1,46504,229.841,193.144,SUCCESS,-1
88,240,7,1632,1000,0,0,2,16,1,46504,143.542,100.65,SUCCESS,-1
88,240,7,1632,1000,0,0,2,32,1,46504,98.642,61.346,SUCCESS,-1
88,240,7,1632,1000,0,0,2,64,1,46504,90.145,52.936,SUCCESS,-1
88,240,7,1632,1000,0,0,2,128,1,46504,100.09,63.877,SUCCESS,-1
88,240,7,1632,1000,0,0,2,256,1,46504,100.552,64.214,SUCCESS,-1
88,240,7,1632,1000,0,0,2,512,1,46504,107.576,71.08,SUCCESS,-1
88,240,7,1632,1000,0,0,4,4,1,46504,291.185,247.039,SUCCESS,-1
88,240,7,1632,1000,0,0,4,8,1,46504,161.462,125.438,SUCCESS,-1
88,240,7,1632,1000,0,0,4,16,1,46504,132.248,95.776,SUCCESS,-1
88,240,7,1632,1000,0,0,4,32,1,46504,135.871,91.164,SUCCESS,-1
88,240,7,1632,1000,0,0,4,64,1,46504,127.918,91.276,SUCCESS,-1
88,240,7,1632,1000,0,0,4,128,1,46504,131.198,94.14,SUCCESS,-1
88,240,7,1632,1000,0,0,4,256,1,46504,136.803,99.971,SUCCESS,-1
88,240,7,1632,1000,0,0,8,2,1,46504,327.809,277.393,SUCCESS,-1
88,240,7,1632,1000,0,0,8,4,1,46504,215.728,179.145,SUCCESS,-1
88,240,7,1632,1000,0,0,8,8,1,46504,192.714,155.575,SUCCESS,-1
88,240,7,1632,1000,0,0,8,16,1,46504,196.643,156.488,SUCCESS,-1
88,240,7,1632,1000,0,0,8,32,1,46504,194.505,157.965,SUCCESS,-1
88,240,7,1632,1000,0,0,8,64,1,46504,201.879,165.199,SUCCESS,-1
88,240,7,1632,1000,0,0,8,128,1,46504,212.74,168.292,SUCCESS,-1
88,240,7,1632,1000,0,0,16,1,1,46504,472.792,436.051,SUCCESS,1
88,240,7,1632,1000,0,0,16,2,1,46504,256.044,219.429,SUCCESS,-1
88,240,7,1632,1000,0,0,16,4,1,46504,241.471,203.949,SUCCESS,-1
88,240,7,1632,1000,0,0,16,8,1,46504,239.614,194.64,SUCCESS,-1
88,240,7,1632,1000,0,0,16,16,1,46504,235.265,195.954,SUCCESS,-1
88,240,7,1632,1000,0,0,16,32,1,46504,240.357,204.252,SUCCESS,-1
88,240,7,1632,1000,0,0,16,64,1,46504,250.515,206.69,SUCCESS,-1
88,240,7,1632,1000,0,0,32,1,1,46504,446.811,410.158,SUCCESS,-1
88,240,7,1632,1000,0,0,32,2,1,46504,419.994,382.846,SUCCESS,-1
88,240,7,1632,1000,0,0,32,4,1,46504,416.997,379.24,SUCCESS,-1
88,240,7,1632,1000,0,0,32,8,1,46504,390.748,355.212,SUCCESS,-1
88,240,7,1632,1000,0,0,32,16,1,46504,402.317,357.59,SUCCESS,-1
88,240,7,1632,1000,0,0,32,32,1,46504,404.301,367.39,SUCCESS,-1
88,240,7,1632,1000,0,0,64,1,1,46504,478.454,440.369,SUCCESS,-1
88,240,7,1632,1000,0,0,64,2,1,46504,459.964,421.997,SUCCESS,-1
88,240,7,1632,1000,0,0,64,4,1,46504,407.713,364.034,SUCCESS,-1
88,240,7,1632,1000,0,0,64,8,1,46504,399.758,363.731,SUCCESS,-1
88,240,7,1632,1000,0,0,64,16,1,46504,410.602,373.738,SUCCESS,-1
88,240,7,1632,1000,0,1,1,16,1,46504,225.836,188.811,SUCCESS,-1
88,240,7,1632,1000,0,1,1,32,1,46504,156.171,112.883,SUCCESS,-1
88,240,7,1632,1000,0,1,1,64,1,46504,126.064,89.918,SUCCESS,-1
88,240,7,1632,1000,0,1,1,128,1,46504,123.781,87.216,SUCCESS,-1
88,240,7,1632,1000,0,1,1,256,1,46504,133.131,94.97,SUCCESS,-1
88,240,7,1632,1000,0,1,1,512,1,46504,135.036,98.048,SUCCESS,-1
88,240,7,1632,1000,0,1,1,1024,1,46504,146.194,101.401,SUCCESS,-1
88,240,7,1632,1000,0,1,2,8,1,46504,248.263,197.998,SUCCESS,-1
88,240,7,1632,1000,0,1,2,16,1,46504,150.346,113.414,SUCCESS,-1
88,240,7,1632,1000,0,1,2,32,1,46504,130.514,93.835,SUCCESS,-1
88,240,7,1632,1000,0,1,2,64,1,46504,133.059,95.559,SUCCESS,-1
88,240,7,1632,1000,0,1,2,128,1,46504,142.433,97.558,SUCCESS,-1
88,240,7,1632,1000,0,1,2,256,1,46504,144.879,101.099,SUCCESS,-1
88,240,7,1632,1000,0,1,2,512,1,46504,140.507,103.467,SUCCESS,-1
88,240,7,1632,1000,0,1,4,4,1,46504,256.133,219.121,SUCCESS,-1
88,240,7,1632,1000,0,1,4,8,1,46504,162.107,118.846,SUCCESS,-1
88,240,7,1632,1000,0,1,4,16,1,46504,134.693,97.062,SUCCESS,-1
88,240,7,1632,1000,0,1,4,32,1,46504,136.15,99.751,SUCCESS,-1
88,240,7,1632,1000,0,1,4,64,1,46504,144.504,100.586,SUCCESS,-1
88,240,7,1632,1000,0,1,4,128,1,46504,142.501,105.476,SUCCESS,-1
88,240,7,1632,1000,0,1,4,256,1,46504,143.549,106.881,SUCCESS,-1
88,240,7,1632,1000,0,1,8,2,1,46504,302.128,265.463,SUCCESS,-1
88,240,7,1632,1000,0,1,8,4,1,46504,182.814,146.059,SUCCESS,-1
88,240,7,1632,1000,0,1,8,8,1,46504,162.409,125.597,SUCCESS,-1
88,240,7,1632,1000,0,1,8,16,1,46504,169.481,125.247,SUCCESS,-1
88,240,7,1632,1000,0,1,8,32,1,46504,161.16,123.591,SUCCESS,-1
88,240,7,1632,1000,0,1,8,64,1,46504,160.97,124.39,SUCCESS,-1
88,240,7,1632,1000,0,1,8,128,1,46504,162.795,126.234,SUCCESS,-1
88,240,7,1632,1000,0,1,16,1,1,46504,497.303,460.23,SUCCESS,-1
88,240,7,1632,1000,0,1,16,2,1,46504,292.571,255.083,SUCCESS,-1
88,240,7,1632,1000,0,1,16,4,1,46504,380.606,337.323,SUCCESS,-1
88,240,7,1632,1000,0,1,16,8,1,46504,326.6,289.604,SUCCESS,-1
88,240,7,1632,1000,0,1,16,16,1,46504,234.233,197.261,SUCCESS,-1
88,240,7,1632,1000,0,1,16,32,1,46504,234.136,189.984,SUCCESS,-1
88,240,7,1632,1000,0,1,16,64,1,46504,225.646,189.104,SUCCESS,-1
88,240,7,1632,1000,0,1,32,1,1,46504,696.475,653.942,SUCCESS,-1
88,240,7,1632,1000,0,1,32,2,1,46504,744.121,701.284,SUCCESS,-1
88,240,7,1632,1000,0,1,32,4,1,46504,658.699,621.414,SUCCESS,-1
88,240,7,1632,1000,0,1,32,8,1,46504,509.315,471.4,SUCCESS,-1
88,240,7,1632,1000,0,1,32,16,1,46504,332.634,295.611,SUCCESS,-1
88,240,7,1632,1000,0,1,32,32,1,46504,328.581,292.191,SUCCESS,-1
88,240,7,1632,1000,0,1,64,1,1,46504,774.35,737.578,SUCCESS,-1
88,240,7,1632,1000,0,1,64,2,1,46504,748.55,711.907,SUCCESS,-1
88,240,7,1632,1000,0,1,64,4,1,46504,654.516,617.921,SUCCESS,-1
88,240,7,1632,1000,0,1,64,8,1,46504,423.611,379.622,SUCCESS,-1
88,240,7,1632,1000,0,1,64,16,1,46504,331.204,294.736,SUCCESS,-1
88,240,7,1632,1000,0,2,1,16,1,46504,231.038,191.139,SUCCESS,-1
88,240,7,1632,1000,0,2,1,32,1,46504,152.368,116.129,SUCCESS,-1
88,240,7,1632,1000,0,2,1,64,1,46504,134.344,90.168,SUCCESS,-1
88,240,7,1632,1000,0,2,1,128,1,46504,126.4,89.899,SUCCESS,-1
88,240,7,1632,1000,0,2,1,256,1,46504,126.926,90.396,SUCCESS,-1
88,240,7,1632,1000,0,2,1,512,1,46504,136.706,91.315,SUCCESS,-1
88,240,7,1632,1000,0,2,1,1024,1,46504,138.807,102.535,SUCCESS,-1
88,240,7,1632,1000,0,2,2,8,1,46504,237.186,200.022,SUCCESS,-1
88,240,7,1632,1000,0,2,2,16,1,46504,161.893,117.078,SUCCESS,-1
88,240,7,1632,1000,0,2,2,32,1,46504,128.953,91.819,SUCCESS,-1
88,240,7,1632,1000,0,2,2,64,1,46504,127.282,90.145,SUCCESS,-1
88,240,7,1632,1000,0,2,2,128,1,46504,127.612,91.161,SUCCESS,-1
88,240,7,1632,1000,0,2,2,256,1,46504,128.937,92.007,SUCCESS,-1
88,240,7,1632,1000,0,2,2,512,1,46504,138.671,101.923,SUCCESS,-1
88,240,7,1632,1000,0,2,4,4,1,46504,270.223,224.684,SUCCESS,-1
88,240,7,1632,1000,0,2,4,8,1,46504,160.458,123.428,SUCCESS,-1
88,240,7,1632,1000,0,2,4,16,1,46504,134.508,97.131,SUCCESS,-1
88,240,7,1632,1000,0,2,4,32,1,46504,138.813,94.384,SUCCESS,-1
88,240,7,1632,1000,0,2,4,64,1,46504,128.073,91.941,SUCCESS,-1
88,240,7,1632,1000,0,2,4,128,1,46504,130.742,93.649,SUCCESS,-1
88,240,7,1632,1000,0,2,4,256,1,46504,139.957,103.184,SUCCESS,-1
88,240,7,1632,1000,0,2,8,2,1,46504,315.7,272.025,SUCCESS,-1
88,240,7,1632,1000,0,2,8,4,1,46504,186.861,149.496,SUCCESS,-1
88,240,7,1632,1000,0,2,8,8,1,46504,158.98,121.934,SUCCESS,-1
88,240,7,1632,1000,0,2,8,16,1,46504,167.531,131.654,SUCCESS,-1
88,240,7,1632,1000,0,2,8,32,1,46504,145.861,108.97,SUCCESS,-1
88,240,7,1632,1000,0,2,8,64,1,46504,144.176,108.048,SUCCESS,-1
88,240,7,1632,1000,0,2,8,128,1,46504,162.169,118.358,SUCCESS,-1
88,240,7,1632,1000,0,2,16,1,1,46504,491.247,453.308,SUCCESS,-1
88,240,7,1632,1000,0,2,16,2,1,46504,278.815,242.385,SUCCESS,-1
88,240,7,1632,1000,0,2,16,4,1,46504,330.497,293.019,SUCCESS,-1
88,240,7,1632,1000,0,2,16,8,1,46504,339.007,294.023,SUCCESS,-1
88,240,7,1632,1000,0,2,16,16,1,46504,249.03,211.836,SUCCESS,-1
88,240,7,1632,1000,0,2,16,32,1,46504,204.075,167.565,SUCCESS,-1
88,240,7,1632,1000,0,2,16,64,1,46504,206.223,161.918,SUCCESS,-1
88,240,7,1632,1000,0,2,32,1,1,46504,569.788,531.981,SUCCESS,-1
88,240,7,1632,1000,0,2,32,2,1,46504,628.195,591.364,SUCCESS,-1
88,240,7,1632,1000,0,2,32,4,1,46504,614.515,576.972,SUCCESS,-1
88,240,7,1632,1000,0,2,32,8,1,46504,491.206,454.726,SUCCESS,-1
88,240,7,1632,1000,0,2,32,16,1,46504,418.921,374.847,SUCCESS,-1
88,240,7,1632,1000,0,2,32,32,1,46504,288.179,250.754,SUCCESS,-1
88,240,7,1632,1000,0,2,64,1,1,46504,690.836,654.105,SUCCESS,-1
88,240,7,1632,1000,0,2,64,2,1,46504,673.382,636.003,SUCCESS,-1
88,240,7,1632,1000,0,2,64,4,1,46504,619.555,575.033,SUCCESS,-1
88,240,7,1632,1000,0,2,64,8,1,46504,484.082,447.432,SUCCESS,-1
88,240,7,1632,1000,0,2,64,16,1,46504,303.724,253.661,SUCCESS,-1
88,240,7,1632,1000,0,3,32,1,1,46504,154.604,115.604,SUCCESS,-1
88,240,7,1632,1000,0,3,64,1,1,46504,135.071,90.49,SUCCESS,-1
88,240,7,1632,1000,0,3,128,1,1,46504,129.874,93.097,SUCCESS,-1
88,240,7,1632,1000,0,3,256,1,1,46504,131.034,94.585,SUCCESS,-1
88,240,7,1632,1000,0,3,512,1,1,46504,138.403,101.624,SUCCESS,-1
88,240,7,1632,1000,0,3,1024,1,1,46504,147.085,102.2,SUCCESS,-1
88,240,7,1632,1000,0,4,32,1,1,46504,152.984,116.466,SUCCESS,-1
88,240,7,1632,1000,0,4,64,1,1,46504,127.591,90.294,SUCCESS,-1
88,240,7,1632,1000,0,4,128,1,1,46504,124.864,87.164,SUCCESS,-1
88,240,7,1632,1000,0,4,256,1,1,46504,132.783,88.786,SUCCESS,-1
88,240,7,1632,1000,0,4,512,1,1,46504,129.01,92.891,SUCCESS,-1
88,240,7,1632,1000,0,4,1024,1,1,46504,139.027,102.675,SUCCESS,-1
88,240,7,1632,1000,0,5,1,16,1,6814,155.96,149.22,SUCCESS,-2
88,240,7,1632,1000,0,5,1,32,1,6814,87.247,78.559,SUCCESS,-2
88,240,7,1632,1000,0,5,1,64,1,6814,55.748,48.868,SUCCESS,-2
88,240,7,1632,1000,0,5,1,128,1,6814,51.043,44.196,SUCCESS,-2
88,240,7,1632,1000,0,5,1,256,1,6814,55.477,48.821,SUCCESS,-2
88,240,7,1632,1000,0,5,1,512,1,6814,64.71,57.196,SUCCESS,-2
88,240,7,1632,1000,0,5,1,1024,1,6814,66.139,57.791,SUCCESS,-2
88,240,7,1632,1000,0,5,2,8,1,6814,168.009,161.167,SUCCESS,-2
88,240,7,1632,1000,0,5,2,16,1,6814,91.089,84.313,SUCCESS,-2
88,240,7,1632,1000,0,5,2,32,1,6814,61.165,54.209,SUCCESS,-2
88,240,7,1632,1000,0,5,2,64,1,6814,56.419,49.752,SUCCESS,-2
88,240,7,1632,1000,0,5,2,128,1,6814,71.245,62.391,SUCCESS,-2
88,240,7,1632,1000,0,5,2,256,1,6814,76.255,67.41,SUCCESS,-2
88,240,7,1632,1000,0,5,2,512,1,6814,77.014,69.967,SUCCESS,-2
88,240,7,1632,1000,0,5,4,4,1,6814,200.572,193.748,SUCCESS,-2
88,240,7,1632,1000,0,5,4,8,1,6814,107.406,98.896,SUCCESS,-2
88,240,7,1632,1000,0,5,4,16,1,6814,91.996,85.192,SUCCESS,-2
88,240,7,1632,1000,0,5,4,32,1,6814,86.981,79.914,SUCCESS,-2
88,240,7,1632,1000,0,5,4,64,1,6814,93.087,84.869,SUCCESS,-2
88,240,7,1632,1000,0,5,4,128,1,6814,97.42,90.511,SUCCESS,-2
88,240,7,1632,1000,0,5,4,256,1,6814,101.179,94.541,SUCCESS,-2
88,240,7,1632,1000,0,5,8,2,1,6814,207.003,200.156,SUCCESS,-2
88,240,7,1632,1000,0,5,8,4,1,6814,150.055,143.113,SUCCESS,-2
88,240,7,1632,1000,0,5,8,8,1,6814,140.915,133.895,SUCCESS,-2
88,240,7,1632,1000,0,5,8,16,1,6814,146.542,137.355,SUCCESS,-2
88,240,7,1632,1000,0,5,8,32,1,6814,144.922,138.154,SUCCESS,-2
88,240,7,1632,1000,0,5,8,64,1,6814,155.534,148.639,SUCCESS,-2
88,240,7,1632,1000,0,5,8,128,1,6814,157.662,150.811,SUCCESS,-2
88,240,7,1632,1000,0,5,16,1,1,6814,307.695,300.858,SUCCESS,2
88,240,7,1632,1000,0,5,16,2,1,6814,158.534,151.472,SUCCESS,-2
88,240,7,1632,1000,0,5,16,4,1,6814,157.171,148.374,SUCCESS,-2
88,240,7,1632,1000,0,5,16,8,1,6814,159.071,151.384,SUCCESS,-2
88,240,7,1632,1000,0,5,16,16,1,6814,160.13,153.35,SUCCESS,-2
88,240,7,1632,1000,0,5,16,32,1,6814,172.444,163.821,SUCCESS,-2
88,240,7,1632,1000,0,5,16,64,1,6814,172.572,164.871,SUCCESS,-2
88,240,7,1632,1000,0,5,32,1,1,6814,270.261,259.813,SUCCESS,-2
88,240,7,1632,1000,0,5,32,2,1,6814,273.524,264.625,SUCCESS,-2
88,240,7,1632,1000,0,5,32,4,1,6814,273.999,267.438,SUCCESS,-2
88,240,7,1632,1000,0,5,32,8,1,6814,274.042,266.422,SUCCESS,-2
88,240,7,1632,1000,0,5,32,16,1,6814,282.872,276.06,SUCCESS,-2
88,240,7,1632,1000,0,5,32,32,1,6814,285.729,279.066,SUCCESS,-2
88,240,7,1632,1000,0,5,64,1,1,6814,276.893,270.367,SUCCESS,-2
88,240,7,1632,1000,0,5,64,2,1,6814,274.718,268.006,SUCCESS,-2
88,240,7,1632,1000,0,5,64,4,1,6814,278.777,271.965,SUCCESS,-2
88,240,7,1632,1000,0,5,64,8,1,6814,292.711,284.128,SUCCESS,-2
88,240,7,1632,1000,0,5,64,16,1,6814,291.885,284.739,SUCCESS,-2
88,240,7,1632,1000,0,6,1,16,1,6814,196.978,189.602,SUCCESS,-2
88,240,7,1632,1000,0,6,1,32,1,6814,106.378,98.85,SUCCESS,-2
88,240,7,1632,1000,0,6,1,64,1,6814,75.657,65.706,SUCCESS,-2
88,240,7,1632,1000,0,6,1,128,1,6814,69.607,62.416,SUCCESS,-2
88,240,7,1632,1000,0,6,1,256,1,6814,69.255,62.114,SUCCESS,-2
88,240,7,1632,1000,0,6,1,512,1,6814,72.664,62.696,SUCCESS,-2
88,240,7,1632,1000,0,6,1,1024,1,6814,76.268,68.371,SUCCESS,-2
88,240,7,1632,1000,0,6,2,8,1,6814,201.623,194.168,SUCCESS,-2
88,240,7,1632,1000,0,6,2,16,1,6814,110.072,100.533,SUCCESS,-2
88,240,7,1632,1000,0,6,2,32,1,6814,73.688,66.847,SUCCESS,-2
88,240,7,1632,1000,0,6,2,64,1,6814,70.565,63.111,SUCCESS,-2
88,240,7,1632,1000,0,6,2,128,1,6814,68.828,61.551,SUCCESS,-2
88,240,7,1632,1000,0,6,2,256,1,6814,69.332,61.775,SUCCESS,-2
88,240,7,1632,1000,0,6,2,512,1,6814,75.308,68.001,SUCCESS,-2
88,240,7,1632,1000,0,6,4,4,1,6814,210.251,200.721,SUCCESS,-2
88,240,7,1632,1000,0,6,4,8,1,6814,111.155,103.81,SUCCESS,-2
88,240,7,1632,1000,0,6,4,16,1,6814,74.488,67.353,SUCCESS,-2
88,240,7,1632,1000,0,6,4,32,1,6814,74.724,64.766,SUCCESS,-2
88,240,7,1632,1000,0,6,4,64,1,6814,69.751,62.425,SUCCESS,-2
88,240,7,1632,1000,0,6,4,128,1,6814,69.846,61.952,SUCCESS,-2
88,240,7,1632,1000,0,6,4,256,1,6814,76.23,69.046,SUCCESS,-2
88,240,7,1632,1000,0,6,8,2,1,6814,215.633,206.183,SUCCESS,-2
88,240,7,1632,1000,0,6,8,4,1,6814,113.432,106.204,SUCCESS,-2
88,240,7,1632,1000,0,6,8,8,1,6814,75.834,68.466,SUCCESS,-2
88,240,7,1632,1000,0,6,8,16,1,6814,74.016,66.498,SUCCESS,-2
88,240,7,1632,1000,0,6,8,32,1,6814,70.974,63.737,SUCCESS,-2
88,240,7,1632,1000,0,6,8,64,1,6814,69.748,62.076,SUCCESS,-2
88,240,7,1632,1000,0,6,8,128,1,6814,80.117,70.45,SUCCESS,-2
88,240,7,1632,1000,0,6,16,1,1,6814,220.48,212.773,SUCCESS,-2
88,240,7,1632,1000,0,6,16,2,1,6814,116.472,108.479,SUCCESS,-2
88,240,7,1632,1000,0,6,16,4,1,6814,80.167,72.597,SUCCESS,-2
88,240,7,1632,1000,0,6,16,8,1,6814,80.691,70.611,SUCCESS,-2
88,240,7,1632,1000,0,6,16,16,1,6814,74.466,66.709,SUCCESS,-2
88,240,7,1632,1000,0,6,16,32,1,6814,70.871,63.673,SUCCESS,-2
88,240,7,1632,1000,0,6,16,64,1,6814,82.657,73.238,SUCCESS,-2
88,240,7,1632,1000,0,6,32,1,1,6814,123.244,115.183,SUCCESS,-2
88,240,7,1632,1000,0,6,32,2,1,6814,90.32,83.364,SUCCESS,-2
88,240,7,1632,1000,0,6,32,4,1,6814,91.246,83.428,SUCCESS,-2
88,240,7,1632,1000,0,6,32,8,1,6814,84.369,77.193,SUCCESS,-2
88,240,7,1632,1000,0,6,32,16,1,6814,84.453,74.944,SUCCESS,-2
88,240,7,1632,1000,0,6,32,32,1,6814,87.183,79.797,SUCCESS,-2
88,240,7,1632,1000,0,6,64,1,1,6814,106.71,99.413,SUCCESS,-2
88,240,7,1632,1000,0,6,64,2,1,6814,100.653,92.999,SUCCESS,-2
88,240,7,1632,1000,0,6,64,4,1,6814,91.736,82.981,SUCCESS,-2
88,240,7,1632,1000,0,6,64,8,1,6814,87.211,79.716,SUCCESS,-2
88,240,7,1632,1000,0,6,64,16,1,6814,87.202,79.603,SUCCESS,-2
88,240,7,1632,1000,0,7,1,16,1,6814,184.066,176.898,SUCCESS,-1
88,240,7,1632,1000,0,7,1,32,1,6814,101.939,92.184,SUCCESS,-1
88,240,7,1632,1000,0,7,1,64,1,6814,71.527,63.648,SUCCESS,-1
88,240,7,1632,1000,0,7,1,128,1,6814,69.617,62.384,SUCCESS,-1
88,240,7,1632,1000,0,7,1,256,1,6814,69.132,61.749,SUCCESS,-1
88,240,7,1632,1000,0,7,1,512,1,6814,69.241,61.884,SUCCESS,-1
88,240,7,1632,1000,0,7,1,1024,1,6814,77.212,67.432,SUCCESS,-1
88,240,7,1632,1000,0,7,2,8,1,6814,188.615,181.589,SUCCESS,-1
88,240,7,1632,1000,0,7,2,16,1,6814,101.464,94.242,SUCCESS,-1
88,240,7,1632,1000,0,7,2,32,1,6814,72.21,64.703,SUCCESS,-1
88,240,7,1632,1000,0,7,2,64,1,6814,70.136,62.924,SUCCESS,-1
88,240,7,1632,1000,0,7,2,128,1,6814,71.814,61.582,SUCCESS,-1
88,240,7,1632,1000,0,7,2,256,1,6814,70.538,60.973,SUCCESS,-1
88,240,7,1632,1000,0,7,2,512,1,6814,74.637,67.144,SUCCESS,-1
88,240,7,1632,1000,0,7,4,4,1,6814,196.103,188.801,SUCCESS,-1
88,240,7,1632,1000,0,7,4,8,1,6814,107.404,97.816,SUCCESS,-1
88,240,7,1632,1000,0,7,4,16,1,6814,74.319,66.869,SUCCESS,-1
88,240,7,1632,1000,0,7,4,32,1,6814,71.873,64.408,SUCCESS,-1
88,240,7,1632,1000,0,7,4,64,1,6814,72.315,62.415,SUCCESS,-1
88,240,7,1632,1000,0,7,4,128,1,6814,68.963,61.347,SUCCESS,-1
88,240,7,1632,1000,0,7,4,256,1,6814,75.553,68.174,SUCCESS,-1
88,240,7,1632,1000,0,7,8,2,1,6814,202.342,195.518,SUCCESS,-1
88,240,7,1632,1000,0,7,8,4,1,6814,107.962,100.479,SUCCESS,-1
88,240,7,1632,1000,0,7,8,8,1,6814,75.798,68.704,SUCCESS,-1
88,240,7,1632,1000,0,7,8,16,1,6814,76.847,66.561,SUCCESS,-1
88,240,7,1632,1000,0,7,8,32,1,6814,70.532,63.504,SUCCESS,-1
88,240,7,1632,1000,0,7,8,64,1,6814,69.416,62.165,SUCCESS,-1
88,240,7,1632,1000,0,7,8,128,1,6814,76.948,69.577,SUCCESS,-1
88,240,7,1632,1000,0,7,16,1,1,6814,209.269,201.943,SUCCESS,-1
88,240,7,1632,1000,0,7,16,2,1,6814,111.67,104.88,SUCCESS,-1
88,240,7,1632,1000,0,7,16,4,1,6814,82.534,72.355,SUCCESS,-1
88,240,7,1632,1000,0,7,16,8,1,6814,79.112,71.653,SUCCESS,-1
88,240,7,1632,1000,0,7,16,16,1,6814,73.292,66.119,SUCCESS,-1
88,240,7,1632,1000,0,7,16,32,1,6814,73.107,63.526,SUCCESS,-1
88,240,7,1632,1000,0,7,16,64,1,6814,80.226,72.522,SUCCESS,-1
88,240,7,1632,1000,0,7,32,1,1,6814,119.972,110.11,SUCCESS,-1
88,240,7,1632,1000,0,7,32,2,1,6814,95.437,85.452,SUCCESS,-1
88,240,7,1632,1000,0,7,32,4,1,6814,91.329,83.531,SUCCESS,-1
88,240,7,1632,1000,0,7,32,8,1,6814,81.161,73.606,SUCCESS,-1
88,240,7,1632,1000,0,7,32,16,1,6814,80.944,73.665,SUCCESS,-1
88,240,7,1632,1000,0,7,32,32,1,6814,84.535,77.109,SUCCESS,-1
88,240,7,1632,1000,0,7,64,1,1,6814,106.904,99.794,SUCCESS,-1
88,240,7,1632,1000,0,7,64,2,1,6814,100.405,93.349,SUCCESS,-1
88,240,7,1632,1000,0,7,64,4,1,6814,89.467,82.259,SUCCESS,-1
88,240,7,1632,1000,0,7,64,8,1,6814,87.877,77.595,SUCCESS,-1
88,240,7,1632,1000,0,7,64,16,1,6814,82.366,74.617,SUCCESS,-1
