32,1,28,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4,46,46,46,4
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,FACET_COUNT,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,7,408,10,0,5,16,16,1,443,65.701,2.528,SUCCESS,-2
88,240,7,408,10,0,5,16,32,1,443,63.999,2.511,SUCCESS,-2
88,240,7,408,10,0,5,16,64,1,443,65.03,2.52,SUCCESS,-2
88,240,7,408,10,0,5,32,1,1,443,64.054,2.376,SUCCESS,-2
88,240,7,408,10,0,5,32,2,1,443,63.851,2.465,SUCCESS,-2
88,240,7,408,10,0,5,32,4,1,443,64.604,2.466,SUCCESS,-2
88,240,7,408,10,0,5,32,8,1,443,65.378,2.858,SUCCESS,-2
88,240,7,408,10,0,5,32,16,1,443,65.128,2.702,SUCCESS,-2
88,240,7,408,10,0,5,32,32,1,443,64.563,2.745,SUCCESS,-2
88,240,7,408,10,0,5,64,1,1,443,63.885,2.367,SUCCESS,-2
88,240,7,408,10,0,5,64,2,1,443,63.902,2.407,SUCCESS,-2
88,240,7,408,10,0,5,64,4,1,443,64.519,2.767,SUCCESS,-2
88,240,7,408,10,0,5,64,8,1,443,64.065,2.44,SUCCESS,-2
88,240,7,408,10,0,5,64,16,1,443,65.397,2.889,SUCCESS,-2
88,240,7,408,10,0,6,1,16,1,443,64.94,2.064,SUCCESS,-2
88,240,7,408,10,0,6,1,32,1,443,66.454,2.059,SUCCESS,-2
88,240,7,408,10,0,6,1,64,1,443,64.727,2.083,SUCCESS,-2
88,240,7,408,10,0,6,1,128,1,443,66.118,2.146,SUCCESS,-2
88,240,7,408,10,0,6,1,256,1,443,65.322,2.01,SUCCESS,-2
88,240,7,408,10,0,6,1,512,1,443,65.543,2.014,SUCCESS,-2
88,240,7,408,10,0,6,1,1024,1,443,66.056,2.058,SUCCESS,-2
88,240,7,408,10,0,6,2,8,1,443,65.963,2.605,SUCCESS,-2
88,240,7,408,10,0,6,2,16,1,443,67.267,3.304,SUCCESS,-2
88,240,7,408,10,0,6,2,32,1,443,65.935,2.024,SUCCESS,-2
88,240,7,408,10,0,6,2,64,1,443,65.605,2.015,SUCCESS,-2
88,240,7,408,10,0,6,2,128,1,443,65.281,2.037,SUCCESS,-2
88,240,7,408,10,0,6,2,256,1,443,65.43,2.136,SUCCESS,-2
88,240,7,408,10,0,6,2,512,1,443,65.172,2.021,SUCCESS,-2
88,240,7,408,10,0,6,4,4,1,443,64.864,2.006,SUCCESS,-2
88,240,7,408,10,0,6,4,8,1,443,65.702,2.069,SUCCESS,-2
88,240,7,408,10,0,6,4,16,1,443,65.643,1.984,SUCCESS,-2
88,240,7,408,10,0,6,4,32,1,443,65.915,2.126,SUCCESS,-2
88,240,7,408,10,0,6,4,64,1,443,66.212,2.116,SUCCESS,-2
88,240,7,408,10,0,6,4,128,1,443,65.474,2.026,SUCCESS,-2
88,240,7,408,10,0,6,4,256,1,443,65.541,2.253,SUCCESS,-2
88,240,7,408,10,0,6,8,2,1,443,64.056,2.102,SUCCESS,-2
88,240,7,408,10,0,6,8,4,1,443,63.761,2.175,SUCCESS,-2
88,240,7,408,10,0,6,8,8,1,443,65.506,2.27,SUCCESS,-2
88,240,7,408,10,0,6,8,16,1,443,65.369,2.172,SUCCESS,-2
88,240,7,408,10,0,6,8,32,1,443,66.251,2.137,SUCCESS,-2
88,240,7,408,10,0,6,8,64,1,443,66.978,2.21,SUCCESS,-2
88,240,7,408,10,0,6,8,128,1,443,65.183,2.161,SUCCESS,-2
88,240,7,408,10,0,6,16,1,1,443,63.788,2.15,SUCCESS,-2
88,240,7,408,10,0,6,16,2,1,443,64.109,2.128,SUCCESS,-2
88,240,7,408,10,0,6,16,4,1,443,64.611,2.139,SUCCESS,-2
88,240,7,408,10,0,6,16,8,1,443,65.854,2.257,SUCCESS,-2
88,240,7,408,10,0,6,16,16,1,443,66.342,2.3,SUCCESS,-2
88,240,7,408,10,0,6,16,32,1,443,65.965,2.269,SUCCESS,-2
88,240,7,408,10,0,6,16,64,1,443,66.511,2.294,SUCCESS,-2
88,240,7,408,10,0,6,32,1,1,443,63.924,2.209,SUCCESS,-2
88,240,7,408,10,0,6,32,2,1,443,64.834,2.254,SUCCESS,-2
88,240,7,408,10,0,6,32,4,1,443,64.408,2.184,SUCCESS,-2
88,240,7,408,10,0,6,32,8,1,443,64.743,2.351,SUCCESS,-2
