96,1,20,46,46,46,4,4,46,46,46,4,4,46,46,46,4,4,46,46,46,4,4
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,FACET_COUNT,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
88,240,41,20,10,0,16,2,256,1,174,8.878,7.847,SUCCESS,-1
88,240,41,20,10,0,16,2,512,1,174,6.747,5.613,SUCCESS,-1
88,240,41,20,10,0,16,4,4,1,174,8.153,7,SUCCESS,-1
88,240,41,20,10,0,16,4,8,1,174,7.89,6.85,SUCCESS,-1
88,240,41,20,10,0,16,4,16,1,174,6.185,5.247,SUCCESS,-1
88,240,41,20,10,0,16,4,32,1,174,6.41,5.449,SUCCESS,-1
88,240,41,20,10,0,16,4,64,1,174,12.408,11.379,SUCCESS,-1
88,240,41,20,10,0,16,4,128,1,174,6.387,5.434,SUCCESS,-1
88,240,41,20,10,0,16,4,256,1,174,6.232,5.254,SUCCESS,-1
88,240,41,20,10,0,16,8,2,1,174,4.562,3.632,SUCCESS,-1
88,240,41,20,10,0,16,8,4,1,174,4.918,3.947,SUCCESS,-1
88,240,41,20,10,0,16,8,8,1,174,4.963,3.995,SUCCESS,-1
88,240,41,20,10,0,16,8,16,1,174,8.245,7.082,SUCCESS,-1
88,240,41,20,10,0,16,8,32,1,174,5.799,4.857,SUCCESS,-1
88,240,41,20,10,0,16,8,64,1,174,5.983,4.759,SUCCESS,-1
88,240,41,20,10,0,16,8,128,1,174,5.915,4.749,SUCCESS,-1
88,240,41,20,10,0,16,16,1,1,174,5.828,3.573,SUCCESS,-1
88,240,41,20,10,0,16,16,2,1,174,4.731,3.776,SUCCESS,-1
88,240,41,20,10,0,16,16,4,1,174,6.565,5.585,SUCCESS,-1
88,240,41,20,10,0,16,16,8,1,174,8.741,7.576,SUCCESS,-1
88,240,41,20,10,0,16,16,16,1,174,10.163,9.196,SUCCESS,-1
88,240,41,20,10,0,16,16,32,1,174,10.511,9.536,SUCCESS,-1
88,240,41,20,10,0,16,16,64,1,174,10.416,9.401,SUCCESS,-1
88,240,41,20,10,0,16,32,1,1,174,5.023,4.077,SUCCESS,-1
88,240,41,20,10,0,16,32,2,1,174,6.404,5.265,SUCCESS,-1
88,240,41,20,10,0,16,32,4,1,174,6.268,5.314,SUCCESS,-1
88,240,41,20,10,0,16,32,8,1,174,12.025,11.063,SUCCESS,-1
88,240,41,20,10,0,16,32,16,1,174,14.156,13.11,SUCCESS,-1
88,240,41,20,10,0,16,32,32,1,174,13.755,12.827,SUCCESS,-1
88,240,41,20,10,0,16,64,1,1,174,4.874,3.941,SUCCESS,-1
88,240,41,20,10,0,16,64,2,1,174,6.204,5.256,SUCCESS,-1
88,240,41,20,10,0,16,64,4,1,174,6.304,5.317,SUCCESS,-1
88,240,41,20,10,0,16,64,8,1,174,11.942,10.811,SUCCESS,-1
88,240,41,20,10,0,16,64,16,1,174,14.097,13.109,SUCCESS,-1
88,240,41,20,10,0,17,1,16,1,174,5.915,4.938,SUCCESS,-1
88,240,41,20,10,0,17,1,32,1,174,6.107,5.054,SUCCESS,-1
88,240,41,20,10,0,17,1,64,1,174,5.83,4.877,SUCCESS,-1
88,240,41,20,10,0,17,1,128,1,174,5.916,4.98,SUCCESS,-1
88,240,41,20,10,0,17,1,256,1,174,6.062,4.951,SUCCESS,-1
88,240,41,20,10,0,17,1,512,1,174,5.864,4.904,SUCCESS,-1
88,240,41,20,10,0,17,1,1024,1,174,6.051,5.098,SUCCESS,-1
88,240,41,20,10,0,17,2,8,1,174,6.061,5.117,SUCCESS,-1
88,240,41,20,10,0,17,2,16,1,174,6.525,5.578,SUCCESS,-1
88,240,41,20,10,0,17,2,32,1,174,6.793,5.842,SUCCESS,-1
88,240,41,20,10,0,17,2,64,1,174,6.841,5.824,SUCCESS,-1
88,240,41,20,10,0,17,2,128,1,174,6.928,5.969,SUCCESS,-1
88,240,41,20,10,0,17,2,256,1,174,6.255,5.287,SUCCESS,-1
88,240,41,20,10,0,17,2,512,1,174,6.9,5.943,SUCCESS,-1
88,240,41,20,10,0,17,4,4,1,174,6.591,5.645,SUCCESS,-1
88,240,41,20,10,0,17,4,8,1,174,7.96,6.994,SUCCESS,-1
88,240,41,20,10,0,17,4,16,1,174,6.577,5.632,SUCCESS,-1
88,240,41,20,10,0,17,4,32,1,174,8.707,7.76,SUCCESS,-1
88,240,41,20,10,0,17,4,64,1,174,8.75,7.69,SUCCESS,-1
88,240,41,20,10,0,17,4,128,1,174,8.663,7.721,SUCCESS,-1
88,240,41,20,10,0,17,4,256,1,174,6.555,5.587,SUCCESS,-1
88,240,41,20,10,0,17,8,2,1,174,4.831,3.878,SUCCESS,-1
88,240,41,20,10,0,17,8,4,1,174,6.093,4.836,SUCCESS,-1
88,240,41,20,10,0,17,8,8,1,174,5.1,4.14,SUCCESS,-1
88,240,41,20,10,0,17,8,16,1,174,6.203,5.225,SUCCESS,-1
88,240,41,20,10,0,17,8,32,1,174,6.104,5.086,SUCCESS,-1
88,240,41,20,10,0,17,8,64,1,174,6.141,5.174,SUCCESS,-1
88,240,41,20,10,0,17,8,128,1,174,6.016,5.052,SUCCESS,-1
88,240,41,20,10,0,17,16,1,1,174,4.71,3.742,SUCCESS,-1
88,240,41,20,10,0,17,16,2,1,174,5.015,4.034,SUCCESS,-1
88,240,41,20,10,0,17,16,4,1,174,6.952,5.989,SUCCESS,-1
88,240,41,20,10,0,17,16,8,1,174,9.193,8.226,SUCCESS,-1
88,240,41,20,10,0,17,16,16,1,174,11.001,10.068,SUCCESS,-1
88,240,41,20,10,0,17,16,32,1,174,10.719,9.777,SUCCESS,-1
88,240,41,20,10,0,17,16,64,1,174,10.885,9.946,SUCCESS,-1
88,240,41,20,10,0,17,32,1,1,174,6.376,5.426,SUCCESS,-1
88,240,41,20,10,0,17,32,2,1,174,6.558,5.645,SUCCESS,-1
88,240,41,20,10,0,17,32,4,1,174,6.654,5.643,SUCCESS,-1
88,240,41,20,10,0,17,32,8,1,174,12.061,11.116,SUCCESS,-1
88,240,41,20,10,0,17,32,16,1,174,15.029,14.066,SUCCESS,-1
88,240,41,20,10,0,17,32,32,1,174,14.683,13.7,SUCCESS,-1
88,240,41,20,10,0,17,64,1,1,174,5.24,4.295,SUCCESS,-1
88,240,41,20,10,0,17,64,2,1,174,6.698,5.749,SUCCESS,-1
88,240,41,20,10,0,17,64,4,1,174,9.404,8.436,SUCCESS,-1
88,240,41,20,10,0,17,64,8,1,174,12.876,11.79,SUCCESS,-1
88,240,41,20,10,0,17,64,16,1,174,15.018,14.075,SUCCESS,-1
88,240,41,20,10,0,18,128,1,1,174,-0,-0,FAIL,0
88,240,41,20,10,0,18,256,1,1,174,-0,-0,FAIL,0
88,240,41,20,10,0,18,512,1,1,174,-0,-0,FAIL,0
88,240,41,20,10,0,18,1024,1,1,174,-0,-0,FAIL,0
88,240,41,20,10,0,19,128,1,1,174,7.701,5.446,SUCCESS,-1
88,240,41,20,10,0,19,256,1,1,174,7.829,6.929,SUCCESS,-1
88,240,41,20,10,0,19,512,1,1,174,7.722,6.807,SUCCESS,-1
88,240,41,20,10,0,19,1024,1,1,174,-0,-0,FAIL,0
88,240,41,20,50,0,0,1,16,1,465,12.602,11.955,SUCCESS,-1
88,240,41,20,50,0,0,1,32,1,465,14.51,13.887,SUCCESS,-1
88,240,41,20,50,0,0,1,64,1,465,13.922,13.239,SUCCESS,-1
88,240,41,20,50,0,0,1,128,1,465,13.847,13.138,SUCCESS,-1
88,240,41,20,50,0,0,1,256,1,465,10.909,10.247,SUCCESS,-1
88,240,41,20,50,0,0,1,512,1,465,10.921,10.2,SUCCESS,-1
88,240,41,20,50,0,0,1,1024,1,465,11,10.321,SUCCESS,-1
88,240,41,20,50,0,0,2,8,1,465,18.595,12.479,SUCCESS,-1
88,240,41,20,50,0,0,2,16,1,465,13.363,12.678,SUCCESS,-1
88,240,41,20,50,0,0,2,32,1,465,12.632,11.986,SUCCESS,-1
88,240,41,20,50,0,0,2,64,1,465,14.963,14.294,SUCCESS,-1
88,240,41,20,50,0,0,2,128,1,465,16.114,15.435,SUCCESS,-1
88,240,41,20,50,0,0,2,256,1,465,16.303,15.603,SUCCESS,-1
88,240,41,20,50,0,0,2,512,1,465,12.11,11.403,SUCCESS,-1
88,240,41,20,50,0,0,4,4,1,465,14.029,13.34,SUCCESS,-1
88,240,41,20,50,0,0,4,8,1,465,11.372,10.655,SUCCESS,-1
88,240,41,20,50,0,0,4,16,1,465,9.619,8.902,SUCCESS,-1
88,240,41,20,50,0,0,4,32,1,465,14.776,14.094,SUCCESS,-1
88,240,41,20,50,0,0,4,64,1,465,13.534,12.842,SUCCESS,-1
88,240,41,20,50,0,0,4,128,1,465,13.37,12.685,SUCCESS,-1
88,240,41,20,50,0,0,4,256,1,465,20.989,20.277,SUCCESS,-1
88,240,41,20,50,0,0,8,2,1,465,5.4,4.724,SUCCESS,-1
88,240,41,20,50,0,0,8,4,1,465,5.742,4.94,SUCCESS,-1
88,240,41,20,50,0,0,8,8,1,465,5.717,5.018,SUCCESS,-1
88,240,41,20,50,0,0,8,16,1,465,7.123,6.426,SUCCESS,-1
88,240,41,20,50,0,0,8,32,1,465,7.137,6.521,SUCCESS,-1
88,240,41,20,50,0,0,8,64,1,465,10.886,10.202,SUCCESS,-1
88,240,41,20,50,0,0,8,128,1,465,10.856,10.169,SUCCESS,-1
88,240,41,20,50,0,0,16,1,1,465,8.632,7.776,SUCCESS,1
88,240,41,20,50,0,0,16,2,1,465,6.105,5.434,SUCCESS,-1
88,240,41,20,50,0,0,16,4,1,465,5.338,4.65,SUCCESS,-1
88,240,41,20,50,0,0,16,8,1,465,6.889,6.206,SUCCESS,-1
88,240,41,20,50,0,0,16,16,1,465,7.064,6.37,SUCCESS,-1
88,240,41,20,50,0,0,16,32,1,465,9.105,8.427,SUCCESS,-1
88,240,41,20,50,0,0,16,64,1,465,11.051,10.373,SUCCESS,-1
88,240,41,20,50,0,0,32,1,1,465,5.293,4.627,SUCCESS,-1
88,240,41,20,50,0,0,32,2,1,465,6.448,5.784,SUCCESS,-1
88,240,41,20,50,0,0,32,4,1,465,5.93,5.264,SUCCESS,-1
88,240,41,20,50,0,0,32,8,1,465,7.399,6.769,SUCCESS,-1
88,240,41,20,50,0,0,32,16,1,465,7.527,6.829,SUCCESS,-1
88,240,41,20,50,0,0,32,32,1,465,13.698,13.02,SUCCESS,-1
88,240,41,20,50,0,0,64,1,1,465,5.866,5.144,SUCCESS,-1
88,240,41,20,50,0,0,64,2,1,465,6.477,5.817,SUCCESS,-1
88,240,41,20,50,0,0,64,4,1,465,6.599,5.871,SUCCESS,-1
88,240,41,20,50,0,0,64,8,1,465,7.315,6.653,SUCCESS,-1
88,240,41,20,50,0,0,64,16,1,465,7.186,6.573,SUCCESS,-1
88,240,41,20,50,0,1,1,16,1,465,20.25,18.986,SUCCESS,-1
88,240,41,20,50,0,1,1,32,1,465,20.333,19.11,SUCCESS,-1
88,240,41,20,50,0,1,1,64,1,465,18.702,17.42,SUCCESS,-1
88,240,41,20,50,0,1,1,128,1,465,20.786,19.572,SUCCESS,-1
88,240,41,20,50,0,1,1,256,1,465,18.165,16.865,SUCCESS,-1
88,240,41,20,50,0,1,1,512,1,465,19.177,17.913,SUCCESS,-1
88,240,41,20,50,0,1,1,1024,1,465,18.706,17.46,SUCCESS,-1
88,240,41,20,50,0,1,2,8,1,465,20.668,19.409,SUCCESS,-1
88,240,41,20,50,0,1,2,16,1,465,20.121,18.867,SUCCESS,-1
88,240,41,20,50,0,1,2,32,1,465,17.035,15.693,SUCCESS,-1
88,240,41,20,50,0,1,2,64,1,465,22.948,21.661,SUCCESS,-1
88,240,41,20,50,0,1,2,128,1,465,24.627,23.4,SUCCESS,-1
88,240,41,20,50,0,1,2,256,1,465,24.594,23.367,SUCCESS,-1
88,240,41,20,50,0,1,2,512,1,465,21.846,20.535,SUCCESS,-1
88,240,41,20,50,0,1,4,4,1,465,18.506,17.276,SUCCESS,-1
88,240,41,20,50,0,1,4,8,1,465,19.431,18.177,SUCCESS,-1
88,240,41,20,50,0,1,4,16,1,465,17.929,16.681,SUCCESS,-1
88,240,41,20,50,0,1,4,32,1,465,23.266,22.036,SUCCESS,-1
88,240,41,20,50,0,1,4,64,1,465,20.679,19.444,SUCCESS,-1
88,240,41,20,50,0,1,4,128,1,465,23.155,21.776,SUCCESS,-1
88,240,41,20,50,0,1,4,256,1,465,30.983,29.735,SUCCESS,-1
88,240,41,20,50,0,1,8,2,1,465,16.379,15.149,SUCCESS,-1
88,240,41,20,50,0,1,8,4,1,465,16.876,15.616,SUCCESS,-1
88,240,41,20,50,0,1,8,8,1,465,18.505,17.059,SUCCESS,-1
88,240,41,20,50,0,1,8,16,1,465,16.632,15.357,SUCCESS,-1
88,240,41,20,50,0,1,8,32,1,465,25.294,24.054,SUCCESS,-1
88,240,41,20,50,0,1,8,64,1,465,25.582,24.361,SUCCESS,-1
88,240,41,20,50,0,1,8,128,1,465,24.923,23.714,SUCCESS,-1
88,240,41,20,50,0,1,16,1,1,465,22.314,19.504,SUCCESS,-1
88,240,41,20,50,0,1,16,2,1,465,18.435,17.132,SUCCESS,-1
88,240,41,20,50,0,1,16,4,1,465,17.394,16.133,SUCCESS,-1
88,240,41,20,50,0,1,16,8,1,465,19.409,18.056,SUCCESS,-1
88,240,41,20,50,0,1,16,16,1,465,24.005,22.604,SUCCESS,-1
88,240,41,20,50,0,1,16,32,1,465,31.66,30.415,SUCCESS,-1
88,240,41,20,50,0,1,16,64,1,465,48.626,47.309,SUCCESS,-1
88,240,41,20,50,0,1,32,1,1,465,17.694,16.431,SUCCESS,-1
88,240,41,20,50,0,1,32,2,1,465,18.92,17.675,SUCCESS,-1
88,240,41,20,50,0,1,32,4,1,465,19.138,17.812,SUCCESS,-1
88,240,41,20,50,0,1,32,8,1,465,19.199,17.855,SUCCESS,-1
88,240,41,20,50,0,1,32,16,1,465,21.623,20.382,SUCCESS,-1
88,240,41,20,50,0,1,32,32,1,465,40.749,39.476,SUCCESS,-1
88,240,41,20,50,0,1,64,1,1,465,17.75,16.481,SUCCESS,-1
88,240,41,20,50,0,1,64,2,1,465,19.847,18.404,SUCCESS,-1
88,240,41,20,50,0,1,64,4,1,465,21.724,20.457,SUCCESS,-1
88,240,41,20,50,0,1,64,8,1,465,21.583,20.355,SUCCESS,-1
88,240,41,20,50,0,1,64,16,1,465,26.755,25.484,SUCCESS,-1
88,240,41,20,50,0,2,1,16,1,465,17.648,16.326,SUCCESS,-1
88,240,41,20,50,0,2,1,32,1,465,18.891,17.627,SUCCESS,-1
88,240,41,20,50,0,2,1,64,1,465,18.496,17.225,SUCCESS,-1
88,240,41,20,50,0,2,1,128,1,465,19.731,18.423,SUCCESS,-1
88,240,41,20,50,0,2,1,256,1,465,21.287,19.672,SUCCESS,-1
88,240,41,20,50,0,2,1,512,1,465,18.045,16.786,SUCCESS,-1
88,240,41,20,50,0,2,1,1024,1,465,17.356,16.067,SUCCESS,-1
88,240,41,20,50,0,2,2,8,1,465,17.832,16.514,SUCCESS,-1
88,240,41,20,50,0,2,2,16,1,465,16.198,14.933,SUCCESS,-1
88,240,41,20,50,0,2,2,32,1,465,21.439,19.448,SUCCESS,-1
88,240,41,20,50,0,2,2,64,1,465,19.406,18.074,SUCCESS,-1
88,240,41,20,50,0,2,2,128,1,465,20.298,19.008,SUCCESS,-1
88,240,41,20,50,0,2,2,256,1,465,19.523,18.216,SUCCESS,-1
88,240,41,20,50,0,2,2,512,1,465,19.454,17.873,SUCCESS,-1
88,240,41,20,50,0,2,4,4,1,465,16.732,15.473,SUCCESS,-1
88,240,41,20,50,0,2,4,8,1,465,16.693,15.432,SUCCESS,-1
88,240,41,20,50,0,2,4,16,1,465,19.348,18.041,SUCCESS,-1
88,240,41,20,50,0,2,4,32,1,465,21.878,20.594,SUCCESS,-1
88,240,41,20,50,0,2,4,64,1,465,23.691,22.454,SUCCESS,-1
88,240,41,20,50,0,2,4,128,1,465,23.726,22.387,SUCCESS,-1
88,240,41,20,50,0,2,4,256,1,465,21.356,19.909,SUCCESS,-1
88,240,41,20,50,0,2,8,2,1,465,16.137,14.877,SUCCESS,-1
88,240,41,20,50,0,2,8,4,1,465,19.897,17.833,SUCCESS,-1
88,240,41,20,50,0,2,8,8,1,465,19.272,17.731,SUCCESS,-1
88,240,41,20,50,0,2,8,16,1,465,20.367,19.108,SUCCESS,-1
88,240,41,20,50,0,2,8,32,1,465,30.151,28.825,SUCCESS,-1
88,240,41,20,50,0,2,8,64,1,465,24.58,23.263,SUCCESS,-1
88,240,41,20,50,0,2,8,128,1,465,32.884,31.614,SUCCESS,-1
88,240,41,20,50,0,2,16,1,1,465,17.493,16.261,SUCCESS,-1
88,240,41,20,50,0,2,16,2,1,465,18.652,17.32,SUCCESS,-1
88,240,41,20,50,0,2,16,4,1,465,17.88,16.633,SUCCESS,-1
88,240,41,20,50,0,2,16,8,1,465,20.315,19.027,SUCCESS,-1
88,240,41,20,50,0,2,16,16,1,465,30.073,28.756,SUCCESS,-1
88,240,41,20,50,0,2,16,32,1,465,32.518,31.244,SUCCESS,-1
88,240,41,20,50,0,2,16,64,1,465,46.12,44.832,SUCCESS,-1
88,240,41,20,50,0,2,32,1,1,465,17.033,15.781,SUCCESS,-1
88,240,41,20,50,0,2,32,2,1,465,17.734,16.489,SUCCESS,-1
88,240,41,20,50,0,2,32,4,1,465,21.111,19.788,SUCCESS,-1
88,240,41,20,50,0,2,32,8,1,465,21.125,19.709,SUCCESS,-1
88,240,41,20,50,0,2,32,16,1,465,22.6,21.328,SUCCESS,-1
88,240,41,20,50,0,2,32,32,1,465,38.913,37.662,SUCCESS,-1
88,240,41,20,50,0,2,64,1,1,465,17.95,16.582,SUCCESS,-1
88,240,41,20,50,0,2,64,2,1,465,20.484,19.132,SUCCESS,-1
88,240,41,20,50,0,2,64,4,1,465,17.783,16.506,SUCCESS,-1
88,240,41,20,50,0,2,64,8,1,465,19.847,18.591,SUCCESS,-1
88,240,41,20,50,0,2,64,16,1,465,35.882,34.51,SUCCESS,-1
88,240,41,20,50,0,3,128,1,1,465,-0,-0,FAIL,0
88,240,41,20,50,0,3,256,1,1,465,-0,-0,FAIL,0
88,240,41,20,50,0,3,512,1,1,465,-0,-0,FAIL,0
88,240,41,20,50,0,3,1024,1,1,465,-0,-0,FAIL,0
88,240,41,20,50,0,4,128,1,1,465,21.292,18.625,SUCCESS,-1
88,240,41,20,50,0,4,256,1,1,465,19.885,18.454,SUCCESS,-1
88,240,41,20,50,0,4,512,1,1,465,20.811,19.266,SUCCESS,-1
88,240,41,20,50,0,4,1024,1,1,465,-0,-0,FAIL,0
88,240,41,20,50,0,5,1,16,1,174,17.559,17.133,SUCCESS,-1
88,240,41,20,50,0,5,1,32,1,174,13.785,13.345,SUCCESS,-1
88,240,41,20,50,0,5,1,64,1,174,14.047,13.673,SUCCESS,-1
88,240,41,20,50,0,5,1,128,1,174,15.829,15.412,SUCCESS,-1
88,240,41,20,50,0,5,1,256,1,174,11.711,11.309,SUCCESS,-1
88,240,41,20,50,0,5,1,512,1,174,11.684,11.292,SUCCESS,-1
88,240,41,20,50,0,5,1,1024,1,174,11.781,11.342,SUCCESS,-1
88,240,41,20,50,0,5,2,8,1,174,12.74,12.317,SUCCESS,-1
88,240,41,20,50,0,5,2,16,1,174,17.818,17.401,SUCCESS,-1
88,240,41,20,50,0,5,2,32,1,174,12.509,12.078,SUCCESS,-1
88,240,41,20,50,0,5,2,64,1,174,14.939,14.452,SUCCESS,-1
88,240,41,20,50,0,5,2,128,1,174,15.536,15.152,SUCCESS,-1
88,240,41,20,50,0,5,2,256,1,174,14.693,14.22,SUCCESS,-1
88,240,41,20,50,0,5,2,512,1,174,14.477,14.066,SUCCESS,-1
88,240,41,20,50,0,5,4,4,1,174,17.576,17.134,SUCCESS,-1
88,240,41,20,50,0,5,4,8,1,174,12.169,11.77,SUCCESS,-1
88,240,41,20,50,0,5,4,16,1,174,17.269,16.851,SUCCESS,-1
88,240,41,20,50,0,5,4,32,1,174,11.091,10.715,SUCCESS,-1
88,240,41,20,50,0,5,4,64,1,174,15.512,15.107,SUCCESS,-1
88,240,41,20,50,0,5,4,128,1,174,15.55,15.151,SUCCESS,-1
88,240,41,20,50,0,5,4,256,1,174,15.563,15.148,SUCCESS,-1
88,240,41,20,50,0,5,8,2,1,174,10.685,10.197,SUCCESS,-1
88,240,41,20,50,0,5,8,4,1,174,17.251,16.837,SUCCESS,-1
88,240,41,20,50,0,5,8,8,1,174,11.785,11.376,SUCCESS,-1
88,240,41,20,50,0,5,8,16,1,174,18.967,18.608,SUCCESS,-1
88,240,41,20,50,0,5,8,32,1,174,18.178,17.812,SUCCESS,-1
88,240,41,20,50,0,5,8,64,1,174,26.45,26.018,SUCCESS,-1
88,240,41,20,50,0,5,8,128,1,174,26.379,25.963,SUCCESS,-1
88,240,41,20,50,0,5,16,1,1,174,17.201,16.779,SUCCESS,-1
88,240,41,20,50,0,5,16,2,1,174,11.511,11.097,SUCCESS,-1
88,240,41,20,50,0,5,16,4,1,174,17.94,17.555,SUCCESS,-1
88,240,41,20,50,0,5,16,8,1,174,12.603,12.208,SUCCESS,-1
88,240,41,20,50,0,5,16,16,1,174,18.402,17.959,SUCCESS,-1
88,240,41,20,50,0,5,16,32,1,174,34.575,34.151,SUCCESS,-1
88,240,41,20,50,0,5,16,64,1,174,52.82,52.341,SUCCESS,-1
88,240,41,20,50,0,5,32,1,1,174,12.701,12.273,SUCCESS,-1
88,240,41,20,50,0,5,32,2,1,174,12.026,11.616,SUCCESS,-1
88,240,41,20,50,0,5,32,4,1,174,16.24,15.831,SUCCESS,-1
88,240,41,20,50,0,5,32,8,1,174,12.474,12.074,SUCCESS,-1
88,240,41,20,50,0,5,32,16,1,174,21.741,21.334,SUCCESS,-1
88,240,41,20,50,0,5,32,32,1,174,41.78,41.365,SUCCESS,-1
88,240,41,20,50,0,5,64,1,1,174,12.624,12.206,SUCCESS,-1
88,240,41,20,50,0,5,64,2,1,174,12.076,11.643,SUCCESS,-1
88,240,41,20,50,0,5,64,4,1,174,16.457,15.986,SUCCESS,-1
88,240,41,20,50,0,5,64,8,1,174,12.484,12.07,SUCCESS,-1
88,240,41,20,50,0,5,64,16,1,174,21.741,21.358,SUCCESS,-1
88,240,41,20,50,0,6,1,16,1,174,26.225,25.196,SUCCESS,-1
88,240,41,20,50,0,6,1,32,1,174,27.517,26.515,SUCCESS,-1
88,240,41,20,50,0,6,1,64,1,174,22.145,21.169,SUCCESS,-1
88,240,41,20,50,0,6,1,128,1,174,25.325,24.327,SUCCESS,-1
88,240,41,20,50,0,6,1,256,1,174,20.559,19.257,SUCCESS,-1
88,240,41,20,50,0,6,1,512,1,174,24.213,23.237,SUCCESS,-1
88,240,41,20,50,0,6,1,1024,1,174,21.112,20.12,SUCCESS,-1
88,240,41,20,50,0,6,2,8,1,174,24.564,23.584,SUCCESS,-1
88,240,41,20,50,0,6,2,16,1,174,26.075,25.07,SUCCESS,-1
88,240,41,20,50,0,6,2,32,1,174,26.266,25.298,SUCCESS,-1
88,240,41,20,50,0,6,2,64,1,174,26.098,25.104,SUCCESS,-1
88,240,41,20,50,0,6,2,128,1,174,23.981,23.021,SUCCESS,-1
88,240,41,20,50,0,6,2,256,1,174,23.792,22.832,SUCCESS,-1
88,240,41,20,50,0,6,2,512,1,174,25.896,24.925,SUCCESS,-1
88,240,41,20,50,0,6,4,4,1,174,24.486,23.47,SUCCESS,-1
88,240,41,20,50,0,6,4,8,1,174,21.277,20.289,SUCCESS,-1
88,240,41,20,50,0,6,4,16,1,174,25.104,24.128,SUCCESS,-1
88,240,41,20,50,0,6,4,32,1,174,31.898,30.876,SUCCESS,-1
88,240,41,20,50,0,6,4,64,1,174,28.231,27.215,SUCCESS,-1
88,240,41,20,50,0,6,4,128,1,174,25.409,24.396,SUCCESS,-1
88,240,41,20,50,0,6,4,256,1,174,38.637,37.637,SUCCESS,-1
88,240,41,20,50,0,6,8,2,1,174,20.687,19.633,SUCCESS,-1
88,240,41,20,50,0,6,8,4,1,174,21.744,20.747,SUCCESS,-1
88,240,41,20,50,0,6,8,8,1,174,21.774,20.78,SUCCESS,-1
88,240,41,20,50,0,6,8,16,1,174,27.404,26.426,SUCCESS,-1
88,240,41,20,50,0,6,8,32,1,174,31.084,30.026,SUCCESS,-1
88,240,41,20,50,0,6,8,64,1,174,44.656,43.68,SUCCESS,-1
88,240,41,20,50,0,6,8,128,1,174,46.134,45.118,SUCCESS,-1
88,240,41,20,50,0,6,16,1,1,174,24.968,22.646,SUCCESS,-1
88,240,41,20,50,0,6,16,2,1,174,21.476,20.429,SUCCESS,-1
88,240,41,20,50,0,6,16,4,1,174,19.933,18.963,SUCCESS,-1
88,240,41,20,50,0,6,16,8,1,174,18.252,17.265,SUCCESS,-1
88,240,41,20,50,0,6,16,16,1,174,27.96,26.948,SUCCESS,-1
88,240,41,20,50,0,6,16,32,1,174,52.156,51.096,SUCCESS,-1
88,240,41,20,50,0,6,16,64,1,174,76.678,75.616,SUCCESS,-1
88,240,41,20,50,0,6,32,1,1,174,21.665,20.635,SUCCESS,-1
88,240,41,20,50,0,6,32,2,1,174,22.411,21.392,SUCCESS,-1
88,240,41,20,50,0,6,32,4,1,174,22.523,21.475,SUCCESS,-1
88,240,41,20,50,0,6,32,8,1,174,22.404,21.406,SUCCESS,-1
88,240,41,20,50,0,6,32,16,1,174,39.735,38.764,SUCCESS,-1
88,240,41,20,50,0,6,32,32,1,174,62.24,61.201,SUCCESS,-1
88,240,41,20,50,0,6,64,1,1,174,19.999,19.026,SUCCESS,-1
88,240,41,20,50,0,6,64,2,1,174,28.721,27.707,SUCCESS,-1
88,240,41,20,50,0,6,64,4,1,174,28.117,27.176,SUCCESS,-1
88,240,41,20,50,0,6,64,8,1,174,22.777,21.787,SUCCESS,-1
88,240,41,20,50,0,6,64,16,1,174,36.927,35.946,SUCCESS,-1
88,240,41,20,50,0,7,1,16,1,174,26.112,25.068,SUCCESS,-1
88,240,41,20,50,0,7,1,32,1,174,24.485,23.527,SUCCESS,-1
88,240,41,20,50,0,7,1,64,1,174,25.615,24.599,SUCCESS,-1
88,240,41,20,50,0,7,1,128,1,174,26.939,25.693,SUCCESS,-1
88,240,41,20,50,0,7,1,256,1,174,21.698,20.735,SUCCESS,-1
88,240,41,20,50,0,7,1,512,1,174,22.515,21.546,SUCCESS,-1
88,240,41,20,50,0,7,1,1024,1,174,20.972,19.99,SUCCESS,-1
88,240,41,20,50,0,7,2,8,1,174,23.071,22.089,SUCCESS,-1
88,240,41,20,50,0,7,2,16,1,174,24.273,23.313,SUCCESS,-1
88,240,41,20,50,0,7,2,32,1,174,23.164,22.201,SUCCESS,-1
88,240,41,20,50,0,7,2,64,1,174,26.782,25.824,SUCCESS,-1
88,240,41,20,50,0,7,2,128,1,174,26.006,25.045,SUCCESS,-1
88,240,41,20,50,0,7,2,256,1,174,26.939,25.889,SUCCESS,-1
88,240,41,20,50,0,7,2,512,1,174,25.867,24.822,SUCCESS,-1
88,240,41,20,50,0,7,4,4,1,174,19.716,18.709,SUCCESS,-1
88,240,41,20,50,0,7,4,8,1,174,19.731,18.764,SUCCESS,-1
88,240,41,20,50,0,7,4,16,1,174,25.8,24.831,SUCCESS,-1
88,240,41,20,50,0,7,4,32,1,174,28.285,27.247,SUCCESS,-1
88,240,41,20,50,0,7,4,64,1,174,28.596,27.565,SUCCESS,-1
88,240,41,20,50,0,7,4,128,1,174,28.669,27.648,SUCCESS,-1
