1,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,21,100,0,6,4,8,1,24,194,8.027,7.458,SUCCESS,-1
128,96,21,100,0,6,4,16,1,24,194,7.804,7.222,SUCCESS,-1
128,96,21,100,0,6,4,32,1,24,194,8.236,7.636,SUCCESS,-1
128,96,21,100,0,6,4,64,1,24,194,9.523,8.895,SUCCESS,-1
128,96,21,100,0,6,4,128,1,24,194,10.586,9.787,SUCCESS,-1
128,96,21,100,0,6,4,256,1,24,194,10.112,9.467,SUCCESS,-1
128,96,21,100,0,6,8,2,1,24,194,3.472,2.88,SUCCESS,-1
128,96,21,100,0,6,8,4,1,24,194,3.414,2.842,SUCCESS,-1
128,96,21,100,0,6,8,8,1,24,194,3.584,3.009,SUCCESS,-1
128,96,21,100,0,6,8,16,1,24,194,3.611,2.996,SUCCESS,-1
128,96,21,100,0,6,8,32,1,24,194,4.214,3.554,SUCCESS,-1
128,96,21,100,0,6,8,64,1,24,194,4.561,3.864,SUCCESS,-1
128,96,21,100,0,6,8,128,1,24,194,4.403,3.779,SUCCESS,-1
128,96,21,100,0,6,16,1,1,24,194,3.687,2.976,SUCCESS,-1
128,96,21,100,0,6,16,2,1,24,194,3.502,2.921,SUCCESS,-1
128,96,21,100,0,6,16,4,1,24,194,3.608,2.98,SUCCESS,-1
128,96,21,100,0,6,16,8,1,24,194,3.568,2.976,SUCCESS,-1
128,96,21,100,0,6,16,16,1,24,194,3.571,2.993,SUCCESS,-1
128,96,21,100,0,6,16,32,1,24,194,4.245,3.639,SUCCESS,-1
128,96,21,100,0,6,16,64,1,24,194,5.394,4.712,SUCCESS,-1
128,96,21,100,0,6,32,1,1,24,194,3.53,2.912,SUCCESS,-1
128,96,21,100,0,6,32,2,1,24,194,3.487,2.901,SUCCESS,-1
128,96,21,100,0,6,32,4,1,24,194,3.708,3.11,SUCCESS,-1
128,96,21,100,0,6,32,8,1,24,194,3.686,3.107,SUCCESS,-1
128,96,21,100,0,6,32,16,1,24,194,4.551,3.944,SUCCESS,-1
128,96,21,100,0,6,32,32,1,24,194,4.277,3.667,SUCCESS,-1
128,96,21,100,0,6,64,1,1,24,194,3.506,2.885,SUCCESS,-1
128,96,21,100,0,6,64,2,1,24,194,3.533,2.955,SUCCESS,-1
128,96,21,100,0,6,64,4,1,24,194,3.717,3.139,SUCCESS,-1
128,96,21,100,0,6,64,8,1,24,194,3.763,3.136,SUCCESS,-1
128,96,21,100,0,6,64,16,1,24,194,4.342,3.641,SUCCESS,-1
128,96,21,100,0,7,1,16,1,24,194,6.746,6,SUCCESS,-1
128,96,21,100,0,7,1,32,1,24,194,6.667,5.904,SUCCESS,-1
128,96,21,100,0,7,1,64,1,24,194,6.78,6.193,SUCCESS,-1
128,96,21,100,0,7,1,128,1,24,194,6.572,5.973,SUCCESS,-1
128,96,21,100,0,7,1,256,1,24,194,6.625,5.94,SUCCESS,-1
128,96,21,100,0,7,1,512,1,24,194,6.613,5.971,SUCCESS,-1
128,96,21,100,0,7,1,1024,1,24,194,6.356,5.738,SUCCESS,-1
128,96,21,100,0,7,2,8,1,24,194,6.723,5.951,SUCCESS,-1
128,96,21,100,0,7,2,16,1,24,194,6.815,6.077,SUCCESS,-1
128,96,21,100,0,7,2,32,1,24,194,6.849,6.224,SUCCESS,-1
128,96,21,100,0,7,2,64,1,24,194,6.897,6.274,SUCCESS,-1
128,96,21,100,0,7,2,128,1,24,194,6.376,5.746,SUCCESS,-1
128,96,21,100,0,7,2,256,1,24,194,6.686,6.049,SUCCESS,-1
128,96,21,100,0,7,2,512,1,24,194,6.506,5.896,SUCCESS,-1
128,96,21,100,0,7,4,4,1,24,194,6.518,5.833,SUCCESS,-1
128,96,21,100,0,7,4,8,1,24,194,7.06,6.389,SUCCESS,-1
128,96,21,100,0,7,4,16,1,24,194,6.693,5.955,SUCCESS,-1
128,96,21,100,0,7,4,32,1,24,194,7.192,6.466,SUCCESS,-1
128,96,21,100,0,7,4,64,1,24,194,8.315,7.664,SUCCESS,-1
128,96,21,100,0,7,4,128,1,24,194,8.63,7.961,SUCCESS,-1
128,96,21,100,0,7,4,256,1,24,194,8.263,7.675,SUCCESS,-1
128,96,21,100,0,7,8,2,1,24,194,3.856,3.073,SUCCESS,-1
128,96,21,100,0,7,8,4,1,24,194,3.684,2.967,SUCCESS,-1
128,96,21,100,0,7,8,8,1,24,194,3.721,3.035,SUCCESS,-1
128,96,21,100,0,7,8,16,1,24,194,3.739,3.115,SUCCESS,-1
128,96,21,100,0,7,8,32,1,24,194,4.575,3.798,SUCCESS,-1
128,96,21,100,0,7,8,64,1,24,194,4.798,4.213,SUCCESS,-1
128,96,21,100,0,7,8,128,1,24,194,4.531,3.915,SUCCESS,-1
128,96,21,100,0,7,16,1,1,24,194,3.836,3.14,SUCCESS,-1
128,96,21,100,0,7,16,2,1,24,194,3.879,3.18,SUCCESS,-1
128,96,21,100,0,7,16,4,1,24,194,3.821,3.106,SUCCESS,-1
128,96,21,100,0,7,16,8,1,24,194,3.695,3.106,SUCCESS,-1
128,96,21,100,0,7,16,16,1,24,194,3.765,3.098,SUCCESS,-1
128,96,21,100,0,7,16,32,1,24,194,5.179,4.41,SUCCESS,-1
128,96,21,100,0,7,16,64,1,24,194,5.648,5.051,SUCCESS,-1
128,96,21,100,0,7,32,1,1,24,194,3.987,3.229,SUCCESS,-1
128,96,21,100,0,7,32,2,1,24,194,3.802,3.092,SUCCESS,-1
128,96,21,100,0,7,32,4,1,24,194,3.916,3.272,SUCCESS,-1
128,96,21,100,0,7,32,8,1,24,194,3.897,3.272,SUCCESS,-1
128,96,21,100,0,7,32,16,1,24,194,4.309,3.72,SUCCESS,-1
128,96,21,100,0,7,32,32,1,24,194,4.344,3.716,SUCCESS,-1
128,96,21,100,0,7,64,1,1,24,194,3.991,3.213,SUCCESS,-1
128,96,21,100,0,7,64,2,1,24,194,3.747,3.113,SUCCESS,-1
128,96,21,100,0,7,64,4,1,24,194,3.834,3.269,SUCCESS,-1
128,96,21,100,0,7,64,8,1,24,194,3.959,3.299,SUCCESS,-1
128,96,21,100,0,7,64,16,1,24,194,4.455,3.767,SUCCESS,-1
128,96,21,100,0,8,1,16,1,24,194,13.077,11.739,SUCCESS,-1
128,96,21,100,0,8,1,32,1,24,194,24.268,11.649,SUCCESS,-1
128,96,21,100,0,8,1,64,1,24,194,13.341,12.098,SUCCESS,-1
128,96,21,100,0,8,1,128,1,24,194,12.718,11.541,SUCCESS,-1
128,96,21,100,0,8,1,256,1,24,194,12.566,11.438,SUCCESS,-1
128,96,21,100,0,8,1,512,1,24,194,13.431,12.283,SUCCESS,-1
128,96,21,100,0,8,1,1024,1,24,194,12.84,11.701,SUCCESS,-1
128,96,21,100,0,8,2,8,1,24,194,12.947,11.613,SUCCESS,-1
128,96,21,100,0,8,2,16,1,24,194,12.87,11.628,SUCCESS,-1
128,96,21,100,0,8,2,32,1,24,194,12.787,11.526,SUCCESS,-1
128,96,21,100,0,8,2,64,1,24,194,14.802,13.231,SUCCESS,-1
128,96,21,100,0,8,2,128,1,24,194,13.913,12.751,SUCCESS,-1
128,96,21,100,0,8,2,256,1,24,194,12.698,11.551,SUCCESS,-1
128,96,21,100,0,8,2,512,1,24,194,18.693,17.497,SUCCESS,-1
128,96,21,100,0,8,4,4,1,24,194,12.883,11.577,SUCCESS,-1
128,96,21,100,0,8,4,8,1,24,194,12.62,11.151,SUCCESS,-1
128,96,21,100,0,8,4,16,1,24,194,13.312,12.009,SUCCESS,-1
128,96,21,100,0,8,4,32,1,24,194,13.895,12.696,SUCCESS,-1
128,96,21,100,0,8,4,64,1,24,194,15.833,14.601,SUCCESS,-1
128,96,21,100,0,8,4,128,1,24,194,16.867,15.705,SUCCESS,-1
128,96,21,100,0,8,4,256,1,24,194,24.487,22.862,SUCCESS,-1
128,96,21,100,0,8,8,2,1,24,194,11.128,9.937,SUCCESS,-1
128,96,21,100,0,8,8,4,1,24,194,11.35,9.884,SUCCESS,-1
128,96,21,100,0,8,8,8,1,24,194,11.595,10.289,SUCCESS,-1
128,96,21,100,0,8,8,16,1,24,194,12.328,11.129,SUCCESS,-1
128,96,21,100,0,8,8,32,1,24,194,13.776,12.51,SUCCESS,-1
128,96,21,100,0,8,8,64,1,24,194,14.325,13.117,SUCCESS,-1
128,96,21,100,0,8,8,128,1,24,194,14.69,13.497,SUCCESS,-1
128,96,21,100,0,8,16,1,1,24,194,12.866,9.894,SUCCESS,-1
128,96,21,100,0,8,16,2,1,24,194,11.724,10.18,SUCCESS,-1
128,96,21,100,0,8,16,4,1,24,194,12.02,10.611,SUCCESS,-1
128,96,21,100,0,8,16,8,1,24,194,12.562,11.15,SUCCESS,-1
128,96,21,100,0,8,16,16,1,24,194,12.408,10.85,SUCCESS,-1
128,96,21,100,0,8,16,32,1,24,194,15.051,13.836,SUCCESS,-1
128,96,21,100,0,8,16,64,1,24,194,19.825,18.465,SUCCESS,-1
128,96,21,100,0,8,32,1,1,24,194,11.046,9.836,SUCCESS,-1
128,96,21,100,0,8,32,2,1,24,194,11.472,10.213,SUCCESS,-1
128,96,21,100,0,8,32,4,1,24,194,12.296,10.906,SUCCESS,-1
128,96,21,100,0,8,32,8,1,24,194,12.49,11.307,SUCCESS,-1
128,96,21,100,0,8,32,16,1,24,194,13.753,12.539,SUCCESS,-1
128,96,21,100,0,8,32,32,1,24,194,14.257,13.018,SUCCESS,-1
128,96,21,100,0,8,64,1,1,24,194,11.751,10.403,SUCCESS,-1
128,96,21,100,0,8,64,2,1,24,194,11.879,10.334,SUCCESS,-1
128,96,21,100,0,8,64,4,1,24,194,12.163,10.884,SUCCESS,-1
128,96,21,100,0,8,64,8,1,24,194,13.034,11.729,SUCCESS,-1
128,96,21,100,0,8,64,16,1,24,194,13.861,12.592,SUCCESS,-1
128,96,21,100,0,9,1,16,1,24,194,13.089,11.896,SUCCESS,-1
128,96,21,100,0,9,1,32,1,24,194,12.627,11.427,SUCCESS,-1
128,96,21,100,0,9,1,64,1,24,194,12.715,11.531,SUCCESS,-1
128,96,21,100,0,9,1,128,1,24,194,12.957,11.805,SUCCESS,-1
128,96,21,100,0,9,1,256,1,24,194,13.036,11.86,SUCCESS,-1
128,96,21,100,0,9,1,512,1,24,194,12.703,11.566,SUCCESS,-1
128,96,21,100,0,9,1,1024,1,24,194,13.083,11.833,SUCCESS,-1
128,96,21,100,0,9,2,8,1,24,194,13.362,12.12,SUCCESS,-1
128,96,21,100,0,9,2,16,1,24,194,12.977,11.846,SUCCESS,-1
128,96,21,100,0,9,2,32,1,24,194,12.42,11.289,SUCCESS,-1
128,96,21,100,0,9,2,64,1,24,194,12.816,11.569,SUCCESS,-1
128,96,21,100,0,9,2,128,1,24,194,12.715,11.56,SUCCESS,-1
128,96,21,100,0,9,2,256,1,24,194,12.708,11.583,SUCCESS,-1
128,96,21,100,0,9,2,512,1,24,194,13.997,12.798,SUCCESS,-1
128,96,21,100,0,9,4,4,1,24,194,12.27,11.121,SUCCESS,-1
128,96,21,100,0,9,4,8,1,24,194,13.159,12.021,SUCCESS,-1
128,96,21,100,0,9,4,16,1,24,194,12.917,11.68,SUCCESS,-1
128,96,21,100,0,9,4,32,1,24,194,13.736,12.599,SUCCESS,-1
128,96,21,100,0,9,4,64,1,24,194,14.821,13.682,SUCCESS,-1
128,96,21,100,0,9,4,128,1,24,194,16.483,15.299,SUCCESS,-1
128,96,21,100,0,9,4,256,1,24,194,16.42,15.286,SUCCESS,-1
128,96,21,100,0,9,8,2,1,24,194,11.208,10.067,SUCCESS,-1
128,96,21,100,0,9,8,4,1,24,194,11.772,10.187,SUCCESS,-1
128,96,21,100,0,9,8,8,1,24,194,11.656,10.448,SUCCESS,-1
128,96,21,100,0,9,8,16,1,24,194,11.421,10.291,SUCCESS,-1
128,96,21,100,0,9,8,32,1,24,194,14.113,12.883,SUCCESS,-1
128,96,21,100,0,9,8,64,1,24,194,14.548,13.317,SUCCESS,-1
128,96,21,100,0,9,8,128,1,24,194,17.137,15.942,SUCCESS,-1
128,96,21,100,0,9,16,1,1,24,194,10.934,9.84,SUCCESS,-1
128,96,21,100,0,9,16,2,1,24,194,11.109,9.961,SUCCESS,-1
128,96,21,100,0,9,16,4,1,24,194,11.477,10.264,SUCCESS,-1
128,96,21,100,0,9,16,8,1,24,194,11.349,10.205,SUCCESS,-1
128,96,21,100,0,9,16,16,1,24,194,11.517,10.299,SUCCESS,-1
128,96,21,100,0,9,16,32,1,24,194,15.071,13.887,SUCCESS,-1
128,96,21,100,0,9,16,64,1,24,194,17.895,16.601,SUCCESS,-1
128,96,21,100,0,9,32,1,1,24,194,11.158,10.038,SUCCESS,-1
128,96,21,100,0,9,32,2,1,24,194,11.237,10.093,SUCCESS,-1
128,96,21,100,0,9,32,4,1,24,194,12.122,10.938,SUCCESS,-1
128,96,21,100,0,9,32,8,1,24,194,12.084,10.845,SUCCESS,-1
128,96,21,100,0,9,32,16,1,24,194,13.902,12.713,SUCCESS,-1
128,96,21,100,0,9,32,32,1,24,194,13.68,12.478,SUCCESS,-1
128,96,21,100,0,9,64,1,1,24,194,12.58,11.389,SUCCESS,-1
128,96,21,100,0,9,64,2,1,24,194,11.258,10.08,SUCCESS,-1
128,96,21,100,0,9,64,4,1,24,194,11.997,10.803,SUCCESS,-1
