64,1,25,8,8,11,11,11,11,46,46,46,46,46,46,46,1,4,46,4,4,4,1,1,1,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,6,4,4,1,140,247,8.841,8.312,SUCCESS,-1
128,96,9,100,0,6,4,8,1,140,247,9.246,8.747,SUCCESS,-1
128,96,9,100,0,6,4,16,1,140,247,8.954,8.437,SUCCESS,-1
128,96,9,100,0,6,4,32,1,140,247,8.808,8.302,SUCCESS,-1
128,96,9,100,0,6,4,64,1,140,247,9.553,9.027,SUCCESS,-1
128,96,9,100,0,6,4,128,1,140,247,9.084,8.586,SUCCESS,-1
128,96,9,100,0,6,4,256,1,140,247,9.247,8.72,SUCCESS,-1
128,96,9,100,0,6,8,2,1,140,247,4.044,3.577,SUCCESS,-1
128,96,9,100,0,6,8,4,1,140,247,3.763,3.246,SUCCESS,-1
128,96,9,100,0,6,8,8,1,140,247,3.706,3.231,SUCCESS,-1
128,96,9,100,0,6,8,16,1,140,247,3.825,3.311,SUCCESS,-1
128,96,9,100,0,6,8,32,1,140,247,3.813,3.316,SUCCESS,-1
128,96,9,100,0,6,8,64,1,140,247,3.778,3.294,SUCCESS,-1
128,96,9,100,0,6,8,128,1,140,247,4.156,3.642,SUCCESS,-1
128,96,9,100,0,6,16,1,1,140,247,3.861,3.36,SUCCESS,-1
128,96,9,100,0,6,16,2,1,140,247,3.801,3.291,SUCCESS,-1
128,96,9,100,0,6,16,4,1,140,247,3.789,3.304,SUCCESS,-1
128,96,9,100,0,6,16,8,1,140,247,3.673,3.195,SUCCESS,-1
128,96,9,100,0,6,16,16,1,140,247,3.745,3.24,SUCCESS,-1
128,96,9,100,0,6,16,32,1,140,247,3.832,3.361,SUCCESS,-1
128,96,9,100,0,6,16,64,1,140,247,4.244,3.766,SUCCESS,-1
128,96,9,100,0,6,32,1,1,140,247,3.705,3.219,SUCCESS,-1
128,96,9,100,0,6,32,2,1,140,247,4.09,3.589,SUCCESS,-1
128,96,9,100,0,6,32,4,1,140,247,3.667,3.189,SUCCESS,-1
128,96,9,100,0,6,32,8,1,140,247,3.852,3.284,SUCCESS,-1
128,96,9,100,0,6,32,16,1,140,247,3.894,3.423,SUCCESS,-1
128,96,9,100,0,6,32,32,1,140,247,3.979,3.467,SUCCESS,-1
128,96,9,100,0,6,64,1,1,140,247,3.888,3.352,SUCCESS,-1
128,96,9,100,0,6,64,2,1,140,247,3.757,3.266,SUCCESS,-1
128,96,9,100,0,6,64,4,1,140,247,3.912,3.397,SUCCESS,-1
128,96,9,100,0,6,64,8,1,140,247,3.745,3.258,SUCCESS,-1
128,96,9,100,0,6,64,16,1,140,247,4.227,3.742,SUCCESS,-1
128,96,9,100,0,7,1,16,1,140,247,7.13,6.601,SUCCESS,-1
128,96,9,100,0,7,1,32,1,140,247,7.218,6.719,SUCCESS,-1
128,96,9,100,0,7,1,64,1,140,247,7.032,6.558,SUCCESS,-1
128,96,9,100,0,7,1,128,1,140,247,6.841,6.344,SUCCESS,-1
128,96,9,100,0,7,1,256,1,140,247,6.998,6.417,SUCCESS,-1
128,96,9,100,0,7,1,512,1,140,247,6.965,6.45,SUCCESS,-1
128,96,9,100,0,7,1,1024,1,140,247,6.927,6.415,SUCCESS,-1
128,96,9,100,0,7,2,8,1,140,247,6.756,6.241,SUCCESS,-1
128,96,9,100,0,7,2,16,1,140,247,7.073,6.552,SUCCESS,-1
128,96,9,100,0,7,2,32,1,140,247,7.329,6.757,SUCCESS,-1
128,96,9,100,0,7,2,64,1,140,247,7.452,6.942,SUCCESS,-1
128,96,9,100,0,7,2,128,1,140,247,7.46,6.945,SUCCESS,-1
128,96,9,100,0,7,2,256,1,140,247,7.095,6.582,SUCCESS,-1
128,96,9,100,0,7,2,512,1,140,247,7.008,6.493,SUCCESS,-1
128,96,9,100,0,7,4,4,1,140,247,6.929,6.424,SUCCESS,-1
128,96,9,100,0,7,4,8,1,140,247,6.94,6.443,SUCCESS,-1
128,96,9,100,0,7,4,16,1,140,247,7.292,6.769,SUCCESS,-1
128,96,9,100,0,7,4,32,1,140,247,7.23,6.746,SUCCESS,-1
128,96,9,100,0,7,4,64,1,140,247,6.978,6.484,SUCCESS,-1
128,96,9,100,0,7,4,128,1,140,247,7.351,6.838,SUCCESS,-1
128,96,9,100,0,7,4,256,1,140,247,7.841,7.28,SUCCESS,-1
128,96,9,100,0,7,8,2,1,140,247,3.793,3.31,SUCCESS,-1
128,96,9,100,0,7,8,4,1,140,247,3.814,3.322,SUCCESS,-1
128,96,9,100,0,7,8,8,1,140,247,3.835,3.308,SUCCESS,-1
128,96,9,100,0,7,8,16,1,140,247,3.793,3.298,SUCCESS,-1
128,96,9,100,0,7,8,32,1,140,247,4.011,3.51,SUCCESS,-1
128,96,9,100,0,7,8,64,1,140,247,4.209,3.688,SUCCESS,-1
128,96,9,100,0,7,8,128,1,140,247,4.053,3.583,SUCCESS,-1
128,96,9,100,0,7,16,1,1,140,247,3.788,3.306,SUCCESS,-1
128,96,9,100,0,7,16,2,1,140,247,3.89,3.395,SUCCESS,-1
128,96,9,100,0,7,16,4,1,140,247,4.355,3.816,SUCCESS,-1
128,96,9,100,0,7,16,8,1,140,247,3.961,3.434,SUCCESS,-1
128,96,9,100,0,7,16,16,1,140,247,3.877,3.371,SUCCESS,-1
128,96,9,100,0,7,16,32,1,140,247,3.854,3.37,SUCCESS,-1
128,96,9,100,0,7,16,64,1,140,247,4.194,3.704,SUCCESS,-1
128,96,9,100,0,7,32,1,1,140,247,3.845,3.331,SUCCESS,-1
128,96,9,100,0,7,32,2,1,140,247,3.875,3.367,SUCCESS,-1
128,96,9,100,0,7,32,4,1,140,247,3.9,3.388,SUCCESS,-1
128,96,9,100,0,7,32,8,1,140,247,3.87,3.348,SUCCESS,-1
128,96,9,100,0,7,32,16,1,140,247,4.015,3.491,SUCCESS,-1
128,96,9,100,0,7,32,32,1,140,247,3.945,3.429,SUCCESS,-1
128,96,9,100,0,7,64,1,1,140,247,3.82,3.327,SUCCESS,-1
128,96,9,100,0,7,64,2,1,140,247,3.815,3.329,SUCCESS,-1
128,96,9,100,0,7,64,4,1,140,247,3.884,3.399,SUCCESS,-1
128,96,9,100,0,7,64,8,1,140,247,4.234,3.703,SUCCESS,-1
128,96,9,100,0,7,64,16,1,140,247,4.268,3.8,SUCCESS,-1
128,96,9,100,0,8,1,16,1,140,247,12.522,11.417,SUCCESS,-1
128,96,9,100,0,8,1,32,1,140,247,13.082,11.984,SUCCESS,-1
128,96,9,100,0,8,1,64,1,140,247,12.96,11.882,SUCCESS,-1
128,96,9,100,0,8,1,128,1,140,247,12.899,11.773,SUCCESS,-1
128,96,9,100,0,8,1,256,1,140,247,13.337,12.241,SUCCESS,-1
128,96,9,100,0,8,1,512,1,140,247,13.34,12.255,SUCCESS,-1
128,96,9,100,0,8,1,1024,1,140,247,13.083,12.004,SUCCESS,-1
128,96,9,100,0,8,2,8,1,140,247,13.15,11.84,SUCCESS,-1
128,96,9,100,0,8,2,16,1,140,247,12.15,11.062,SUCCESS,-1
128,96,9,100,0,8,2,32,1,140,247,13.086,11.961,SUCCESS,-1
128,96,9,100,0,8,2,64,1,140,247,12.97,11.885,SUCCESS,-1
128,96,9,100,0,8,2,128,1,140,247,13.157,12.075,SUCCESS,-1
