9,1,20,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6,46,46,46,6,6
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,LWS_SUB,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group,,,,,,,,
88,240,7,200,0,0,16,1,1,408,2613,45.144,41.888,SUCCESS,1,,,,,,,,
88,240,7,200,0,0,16,2,1,408,2613,24.556,21.516,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,16,4,1,408,2613,23.737,20.477,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,16,8,1,408,2613,23.642,20.761,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,16,16,1,408,2613,23.791,20.89,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,16,32,1,408,2613,24.72,21.546,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,16,64,1,408,2613,26.609,23.302,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,1,1,408,2613,41.621,38.467,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,2,1,408,2613,40.914,37.615,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,4,1,408,2613,41.086,37.839,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,8,1,408,2613,40.922,37.947,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,16,1,408,2613,41.632,38.579,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,32,32,1,408,2613,42.545,39.348,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,64,1,1,408,2613,41.854,38.775,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,64,2,1,408,2613,41.555,38.27,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,64,4,1,408,2613,42.29,39.071,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,64,8,1,408,2613,42.951,39.972,SUCCESS,-1,,,,,,,,
88,240,7,200,0,0,64,16,1,408,2613,44.458,41.367,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,16,1,408,2613,20.481,16.444,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,32,1,408,2613,14.749,10.955,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,64,1,408,2613,22.353,9.765,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,128,1,408,2613,11.967,8.563,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,256,1,408,2613,12.014,8.693,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,512,1,408,2613,12.643,9.266,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,1,1024,1,408,2613,20.075,16.704,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,8,1,408,2613,20.813,16.743,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,16,1,408,2613,14.362,10.555,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,32,1,408,2613,13.832,9.614,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,64,1,408,2613,12.015,8.781,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,128,1,408,2613,12.121,8.606,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,256,1,408,2613,12.437,8.892,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,2,512,1,408,2613,16.129,12.616,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,4,1,408,2613,22.656,18.624,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,8,1,408,2613,14.52,10.732,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,16,1,408,2613,13.472,9.693,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,32,1,408,2613,12.753,8.944,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,64,1,408,2613,12.481,8.984,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,128,1,408,2613,12.656,9.106,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,4,256,1,408,2613,14.351,10.665,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,2,1,408,2613,26.817,22.942,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,4,1,408,2613,17.328,13.248,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,8,1,408,2613,15.586,11.671,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,16,1,408,2613,15.077,11.355,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,32,1,408,2613,15.137,11.457,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,64,1,408,2613,15.129,11.57,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,8,128,1,408,2613,16.278,12.79,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,1,1,408,2613,37.203,33.045,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,2,1,408,2613,22.261,18.224,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,4,1,408,2613,20.929,16.868,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,8,1,408,2613,21.387,17.308,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,16,1,408,2613,21.194,17.344,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,32,1,408,2613,21.019,17.352,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,16,64,1,408,2613,23.666,20.237,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,1,1,408,2613,34.166,30.217,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,2,1,408,2613,33.149,29.226,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,4,1,408,2613,33.176,29.378,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,8,1,408,2613,33.194,29.365,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,16,1,408,2613,33.833,29.588,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,32,32,1,408,2613,36.792,30.862,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,64,1,1,408,2613,34.109,30.299,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,64,2,1,408,2613,34.047,30.085,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,64,4,1,408,2613,34.568,30.548,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,64,8,1,408,2613,34.486,30.83,SUCCESS,-1,,,,,,,,
88,240,7,200,0,1,64,16,1,408,2613,36.17,32.341,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,16,1,408,2613,20.49,16.992,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,32,1,408,2613,14.443,11.026,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,64,1,408,2613,13.2,9.726,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,128,1,408,2613,11.805,8.407,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,256,1,408,2613,12.18,8.534,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,512,1,408,2613,13.09,9.229,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,1,1024,1,408,2613,21.158,17.689,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,8,1,408,2613,20.686,17.228,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,16,1,408,2613,14.207,10.777,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,32,1,408,2613,12.718,9.288,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,64,1,408,2613,12.049,8.511,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,128,1,408,2613,11.645,8.284,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,256,1,408,2613,12.35,8.583,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,2,512,1,408,2613,16.886,13.247,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,4,1,408,2613,23.001,19.459,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,8,1,408,2613,14.583,11.118,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,16,1,408,2613,12.848,9.295,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,32,1,408,2613,11.736,8.44,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,64,1,408,2613,12.239,8.473,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,128,1,408,2613,11.994,8.547,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,4,256,1,408,2613,13.574,10.083,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,2,1,408,2613,26.393,22.99,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,4,1,408,2613,17.279,13.197,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,8,1,408,2613,13.782,10.4,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,16,1,408,2613,14.102,10.142,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,32,1,408,2613,13.605,10.267,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,64,1,408,2613,13.808,10.303,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,8,128,1,408,2613,15.266,11.638,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,1,1,408,2613,34.492,31.066,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,2,1,408,2613,20.745,16.932,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,4,1,408,2613,18.064,14.331,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,8,1,408,2613,18.168,14.646,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,16,1,408,2613,18.164,14.464,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,32,1,408,2613,18.374,14.887,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,16,64,1,408,2613,20.996,17.479,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,1,1,408,2613,29.844,26.324,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,2,1,408,2613,27.442,24.022,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,4,1,408,2613,27.902,24.114,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,8,1,408,2613,27.687,24.11,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,16,1,408,2613,27.814,24.269,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,32,32,1,408,2613,29.394,25.46,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,64,1,1,408,2613,28.609,25.284,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,64,2,1,408,2613,28.409,25.112,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,64,4,1,408,2613,28.194,24.838,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,64,8,1,408,2613,28.868,25.25,SUCCESS,-1,,,,,,,,
88,240,7,200,0,2,64,16,1,408,2613,29.914,26.463,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,32,1,1,408,2613,16.969,10.947,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,64,1,1,408,2613,13.902,9.173,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,128,1,1,408,2613,11.994,8.553,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,256,1,1,408,2613,12.1,8.688,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,512,1,1,408,2613,13.216,9.832,SUCCESS,-1,,,,,,,,
88,240,7,200,0,3,1024,1,1,408,2613,20.6,17.287,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,32,1,1,408,2613,14.475,10.817,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,64,1,1,408,2613,12.906,9.178,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,128,1,1,408,2613,12.744,8.412,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,256,1,1,408,2613,12.43,8.749,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,512,1,1,408,2613,13.404,10.042,SUCCESS,-1,,,,,,,,
88,240,7,200,0,4,1024,1,1,408,2613,20.836,16.863,SUCCESS,-1,,,,,,,,
88,240,7,200,0,5,1,16,1,408,524,15.839,14.981,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,32,1,408,524,9.34,8.266,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,64,1,408,524,6.86,5.866,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,128,1,408,524,5.025,4.118,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,256,1,408,524,5.546,4.561,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,512,1,408,524,6.428,5.558,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,1,1024,1,408,524,16.554,15.632,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,8,1,408,524,17.023,16.052,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,16,1,408,524,9.6,8.696,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,32,1,408,524,6.951,5.979,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,64,1,408,524,6.702,5.655,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,128,1,408,524,6.646,5.74,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,256,1,408,524,7.181,6.318,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,2,512,1,408,524,11.561,10.641,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,4,1,408,524,20.728,19.774,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,8,1,408,524,11.173,10.221,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,16,1,408,524,9.492,8.577,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,32,1,408,524,9.658,8.702,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,64,1,408,524,9.507,8.573,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,128,1,408,524,9.848,8.834,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,4,256,1,408,524,10.433,9.566,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,2,1,408,524,22.684,21.381,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,4,1,408,524,15.847,14.925,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,8,1,408,524,15.398,14.494,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,16,1,408,524,15.646,14.736,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,32,1,408,524,15.771,14.903,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,64,1,408,524,16.102,15.233,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,8,128,1,408,524,16.628,15.652,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,1,1,408,524,32.566,31.506,SUCCESS,2,,,,,,,,
88,240,7,200,0,5,16,2,1,408,524,17.24,16.283,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,4,1,408,524,16.778,15.862,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,8,1,408,524,17.295,16.384,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,16,1,408,524,17.594,16.56,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,32,1,408,524,17.754,16.79,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,16,64,1,408,524,19.239,18.344,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,1,1,408,524,29.236,28.254,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,2,1,408,524,29.525,28.544,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,4,1,408,524,29.957,28.957,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,8,1,408,524,30.06,29.064,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,16,1,408,524,30.16,29.177,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,32,32,1,408,524,31.232,30.204,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,64,1,1,408,524,29.847,28.939,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,64,2,1,408,524,29.954,28.983,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,64,4,1,408,524,30.93,29.863,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,64,8,1,408,524,31.214,30.329,SUCCESS,-2,,,,,,,,
88,240,7,200,0,5,64,16,1,408,524,32.465,31.48,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,16,1,408,524,17.693,16.258,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,32,1,408,524,10.364,8.932,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,64,1,408,524,8.026,6.191,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,128,1,408,524,5.946,4.467,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,256,1,408,524,6.248,4.733,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,512,1,408,524,7.102,5.516,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,1,1024,1,408,524,16.056,14.626,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,8,1,408,524,17.789,16.174,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,16,1,408,524,10.049,8.623,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,32,1,408,524,6.929,5.565,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,64,1,408,524,6.063,4.681,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,128,1,408,524,5.701,4.342,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,256,1,408,524,6.293,4.799,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,2,512,1,408,524,11.338,9.908,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,4,1,408,524,18.195,16.755,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,8,1,408,524,10.51,8.654,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,16,1,408,524,7.479,5.419,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,32,1,408,524,5.744,4.33,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,64,1,408,524,5.82,4.429,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,128,1,408,524,6.128,4.593,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,4,256,1,408,524,7.684,6.226,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,2,1,408,524,18.718,17.207,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,4,1,408,524,10.33,8.931,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,8,1,408,524,7.11,5.345,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,16,1,408,524,5.818,4.374,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,32,1,408,524,5.985,4.528,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,64,1,408,524,6.053,4.68,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,8,128,1,408,524,7.849,6.398,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,1,1,408,524,19.936,18.116,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,2,1,408,524,10.821,9.348,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,4,1,408,524,7.085,5.724,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,8,1,408,524,6.752,5.114,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,16,1,408,524,6.354,4.896,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,32,1,408,524,6.343,4.939,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,16,64,1,408,524,8.08,6.678,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,1,1,408,524,11.803,10.31,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,2,1,408,524,8.864,7.422,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,4,1,408,524,8.725,7.404,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,8,1,408,524,8.778,7.329,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,16,1,408,524,8.455,7.064,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,32,32,1,408,524,8.502,6.928,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,64,1,1,408,524,8.672,7.158,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,64,2,1,408,524,9.132,7.684,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,64,4,1,408,524,9.452,8.108,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,64,8,1,408,524,8.908,7.492,SUCCESS,-2,,,,,,,,
88,240,7,200,0,6,64,16,1,408,524,8.651,7.261,SUCCESS,-2,,,,,,,,
88,240,7,200,0,7,1,16,1,408,524,19.208,17.597,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,32,1,408,524,11.232,9.707,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,64,1,408,524,7.89,6.502,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,128,1,408,524,6.069,4.712,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,256,1,408,524,6.418,4.968,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,512,1,408,524,7.456,6.024,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,1,1024,1,408,524,18.196,16.746,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,8,1,408,524,19.74,17.462,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,16,1,408,524,10.864,9.366,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,32,1,408,524,7.45,5.891,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,64,1,408,524,6.331,4.711,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,128,1,408,524,5.811,4.513,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,256,1,408,524,6.397,5.003,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,2,512,1,408,524,12.221,10.831,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,4,1,408,524,19.809,18.065,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,8,1,408,524,10.963,9.429,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,16,1,408,524,7.305,5.687,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,32,1,408,524,6.065,4.54,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,64,1,408,524,6.227,4.703,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,128,1,408,524,6.263,4.952,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,4,256,1,408,524,8.011,6.579,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,2,1,408,524,20.095,18.583,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,4,1,408,524,11.199,9.667,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,8,1,408,524,7.181,5.646,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,16,1,408,524,6.105,4.508,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,32,1,408,524,6.133,4.684,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,64,1,408,524,6.328,4.876,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,8,128,1,408,524,8.148,6.824,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,1,1,408,524,21.062,19.605,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,2,1,408,524,11.678,10.15,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,4,1,408,524,7.565,5.972,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,8,1,408,524,6.574,4.971,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,16,1,408,524,6.599,4.901,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,32,1,408,524,6.555,5.132,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,16,64,1,408,524,8.546,7.069,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,32,1,1,408,524,12.44,10.94,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,32,2,1,408,524,8.518,6.851,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,32,4,1,408,524,9.162,7.59,SUCCESS,-1,,,,,,,,
88,240,7,200,0,7,32,8,1,408,524,8.631,7.083,SUCCESS,-1,,,,,,,,
