18,1,15,8,8,10,10,10,10,39,39,39,39,39,39,39,39,39
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,6,8,8,140,247,34.333,29.69,SUCCESS,-1
128,96,9,100,0,6,8,16,140,247,33.113,28.505,SUCCESS,-1
128,96,9,100,0,6,8,32,140,247,32.126,27.993,SUCCESS,-1
128,96,9,100,0,6,8,64,140,247,31.835,27.071,SUCCESS,-1
128,96,9,100,0,6,16,1,140,247,44.015,35.993,SUCCESS,-1
128,96,9,100,0,6,16,2,140,247,39.485,35.362,SUCCESS,-1
128,96,9,100,0,6,16,4,140,247,38.197,33.644,SUCCESS,-1
128,96,9,100,0,6,16,8,140,247,36.061,31.69,SUCCESS,-1
128,96,9,100,0,6,16,16,140,247,35.782,31.098,SUCCESS,-1
128,96,9,100,0,6,16,32,140,247,34.921,30.313,SUCCESS,-1
128,96,9,100,0,6,32,1,140,247,40.706,36.155,SUCCESS,-1
128,96,9,100,0,6,32,2,140,247,39.955,35.683,SUCCESS,-1
128,96,9,100,0,6,32,4,140,247,38.681,34.418,SUCCESS,-1
128,96,9,100,0,6,32,8,140,247,37.77,33.485,SUCCESS,-1
128,96,9,100,0,6,32,16,140,247,36.694,32.051,SUCCESS,-1
128,96,9,100,0,6,64,1,140,247,41.064,36.493,SUCCESS,-1
128,96,9,100,0,6,64,2,140,247,43.118,36.431,SUCCESS,-1
128,96,9,100,0,6,64,4,140,247,37.974,31.632,SUCCESS,-1
128,96,9,100,0,6,64,8,140,247,36.749,32.086,SUCCESS,-1
128,96,9,100,0,7,1,16,140,247,37.749,33.116,SUCCESS,-1
128,96,9,100,0,7,1,32,140,247,36.667,32.441,SUCCESS,-1
128,96,9,100,0,7,1,64,140,247,34.472,30.809,SUCCESS,-1
128,96,9,100,0,7,1,128,140,247,33.278,30.231,SUCCESS,-1
