64,1,19,8,8,11,11,11,11,46,46,46,46,46,46,46,1,1,46,1,1,1
IMAGE_WIDTH,IMAGE_HEIGHT,FACET_SIZE,DEFORMATION_COUNT,TEST_CASE,VARIANT,LWS0,LWS1,FACET_COUNT,DATASIZE,Total time [ms],Kernel time [ms],Status,Result Group
128,96,9,100,0,8,2,64,140,247,3.568,1.912,SUCCESS,-1
128,96,9,100,0,8,2,128,140,247,3.211,1.721,SUCCESS,-1
128,96,9,100,0,8,2,256,140,247,3.537,2.095,SUCCESS,-1
128,96,9,100,0,8,2,512,140,247,6.398,4.867,SUCCESS,-1
128,96,9,100,0,8,4,4,140,247,10.288,8.553,SUCCESS,-1
128,96,9,100,0,8,4,8,140,247,6.282,4.725,SUCCESS,-1
128,96,9,100,0,8,4,16,140,247,4.099,2.817,SUCCESS,-1
128,96,9,100,0,8,4,32,140,247,3.484,2.24,SUCCESS,-1
128,96,9,100,0,8,4,64,140,247,3.504,2.045,SUCCESS,-1
128,96,9,100,0,8,4,128,140,247,3.712,2.205,SUCCESS,-1
128,96,9,100,0,8,4,256,140,247,4.4,2.934,SUCCESS,-1
128,96,9,100,0,8,8,2,140,247,11.264,9.803,SUCCESS,-1
128,96,9,100,0,8,8,4,140,247,7.197,5.146,SUCCESS,-1
128,96,9,100,0,8,8,8,140,247,4.837,3.358,SUCCESS,-1
128,96,9,100,0,8,8,16,140,247,4.25,2.856,SUCCESS,-1
128,96,9,100,0,8,8,32,140,247,4.175,2.886,SUCCESS,-1
128,96,9,100,0,8,8,64,140,247,4.684,2.977,SUCCESS,-1
128,96,9,100,0,8,8,128,140,247,4.578,3.097,SUCCESS,-1
128,96,9,100,0,8,16,1,140,247,14.145,12.301,SUCCESS,-1
128,96,9,100,0,8,16,2,140,247,7.913,6.452,SUCCESS,-1
128,96,9,100,0,8,16,4,140,247,6.723,4.967,SUCCESS,-1
128,96,9,100,0,8,16,8,140,247,5.982,4.551,SUCCESS,-1
128,96,9,100,0,8,16,16,140,247,6.031,4.605,SUCCESS,-1
128,96,9,100,0,8,16,32,140,247,5.951,4.633,SUCCESS,-1
128,96,9,100,0,8,16,64,140,247,6.463,4.925,SUCCESS,-1
128,96,9,100,0,8,32,1,140,247,10.977,9.456,SUCCESS,-1
128,96,9,100,0,8,32,2,140,247,9.289,7.814,SUCCESS,-1
128,96,9,100,0,8,32,4,140,247,9.612,8.083,SUCCESS,-1
128,96,9,100,0,8,32,8,140,247,9.456,7.894,SUCCESS,-1
128,96,9,100,0,8,32,16,140,247,9.512,8.028,SUCCESS,-1
128,96,9,100,0,8,32,32,140,247,9.868,8.282,SUCCESS,-1
128,96,9,100,0,8,64,1,140,247,9.945,8.412,SUCCESS,-1
128,96,9,100,0,8,64,2,140,247,9.493,7.906,SUCCESS,-1
128,96,9,100,0,8,64,4,140,247,9.983,8.36,SUCCESS,-1
128,96,9,100,0,8,64,8,140,247,9.68,8.127,SUCCESS,-1
128,96,9,100,0,8,64,16,140,247,10.44,8.617,SUCCESS,-1
128,96,9,100,0,9,1,16,140,247,10.09,8.655,SUCCESS,-1
128,96,9,100,0,9,1,32,140,247,6.848,5.303,SUCCESS,-1
128,96,9,100,0,9,1,64,140,247,4.981,3.072,SUCCESS,-1
128,96,9,100,0,9,1,128,140,247,3.619,2.231,SUCCESS,-1
128,96,9,100,0,9,1,256,140,247,3.89,2.42,SUCCESS,-1
128,96,9,100,0,9,1,512,140,247,4.37,2.831,SUCCESS,-1
128,96,9,100,0,9,1,1024,140,247,11.149,9.589,SUCCESS,-1
128,96,9,100,0,9,2,8,140,247,10.284,8.52,SUCCESS,-1
128,96,9,100,0,9,2,16,140,247,6.345,5,SUCCESS,-1
128,96,9,100,0,9,2,32,140,247,5.089,3.182,SUCCESS,-1
128,96,9,100,0,9,2,64,140,247,3.545,2.174,SUCCESS,-1
128,96,9,100,0,9,2,128,140,247,3.559,2.179,SUCCESS,-1
128,96,9,100,0,9,2,256,140,247,3.901,2.421,SUCCESS,-1
128,96,9,100,0,9,2,512,140,247,6.897,5.291,SUCCESS,-1
128,96,9,100,0,9,4,4,140,247,11.908,8.997,SUCCESS,-1
128,96,9,100,0,9,4,8,140,247,18.72,5.108,SUCCESS,-1
128,96,9,100,0,9,4,16,140,247,4.473,3.07,SUCCESS,-1
128,96,9,100,0,9,4,32,140,247,4.475,2.342,SUCCESS,-1
128,96,9,100,0,9,4,64,140,247,3.576,2.136,SUCCESS,-1
128,96,9,100,0,9,4,128,140,247,3.709,2.313,SUCCESS,-1
128,96,9,100,0,9,4,256,140,247,4.991,3.123,SUCCESS,-1
128,96,9,100,0,9,8,2,140,247,12.905,9.947,SUCCESS,-1
128,96,9,100,0,9,8,4,140,247,8.254,5.338,SUCCESS,-1
128,96,9,100,0,9,8,8,140,247,5.06,3.333,SUCCESS,-1
128,96,9,100,0,9,8,16,140,247,3.889,2.479,SUCCESS,-1
128,96,9,100,0,9,8,32,140,247,4.144,2.519,SUCCESS,-1
